"id","name","title","gender","birth_date","death_date","family_self","family_parents","dist_to_I1208","dist_to_I1128","dist_to_I610","dist_to_I3012","dist_to_I3023","dist_to_I3034","dist_to_I452","dist_to_I444","dist_to_I603","dist_to_I52","min_offset_to_royal","min_dist_to_royal"
"I210","Elizabeth  (Hanover)",,"F",1770,1840,"F72","F39",10,9,7,11,9,15,7,8,7,6,5,6
"I211","Frederick VI of Hesse-Homburg","Landgrave","M",1769,1829,"F72","",11,10,8,12,10,16,8,9,8,7,5,7
"I212","Ernest Augustus I (Hanover)","King of Hanover","M",1771,1851,"F83","F39",10,9,7,11,9,15,7,6,7,6,6.5,6
"I213","Augustus Frederick (Hanover)","Duke of Sussex","M",1773,1843,"","F39",10,9,7,11,9,15,7,8,7,6,5,6
"I214","Mary  (Hanover)",,"F",1776,1857,"F93","F39",10,9,7,11,9,15,7,8,7,6,5,6
"I215","Sophia  (Hanover)",,"F",1777,1848,"","F39",10,9,7,11,9,15,7,8,7,6,5,6
"I216","Octavius  (Hanover)",,"M",1779,1783,"","F39",10,9,7,11,9,15,7,8,7,6,5,6
"I217","Alfred  (Hanover)",,"M",1780,1783,"","F39",10,9,7,11,9,15,7,8,7,6,5,6
"I218","Amelia  (Hanover)",,"F",1783,1810,"","F39",10,9,7,11,9,15,7,8,7,6,5,6
"I219","Adelaide Louisa Theresa","Princess","F",1792,1849,"F73","F277",11,10,8,12,10,16,8,9,8,7,5,7
"I220","Charlotte Augusta Louis (Hanover)",,"F",1819,1819,"","F73",11,10,8,12,10,16,8,9,8,7,5,7
"I221","Elizabeth Georgiana Adelaid (Hanover)",,"F",1820,1821,"","F73",11,10,8,12,10,16,8,9,8,7,5,7
"I222","Twin-Boy 1 ",,"M",1822,1822,"","F73",11,10,8,12,10,16,8,9,8,7,5,7
"I223","Twin-Boy 2 ",,"M",1822,1822,"","F73",11,10,8,12,10,16,8,9,8,7,5,7
"I224","Marie ",,"F",1852,1923,"F171","F109",12,10,6,11,10,15,8,6,6,5,5,5
"I225","Christian IX ","King of Denmark","M",1818,1906,"F74","F108",11,5,4,13,5,16,4,5,7,4,5,4
"I226","Louise of Hesse-Cassel","Princess","F",1817,1898,"F74","F96",11,5,4,13,5,16,4,5,7,4,5,4
"I227","William George I of the Hellene (Oldenburg)","King of Greece","M",1845,1913,"F75","F74",10,6,5,12,6,15,5,4,7,3,5,3
"I228","Olga Constantinovna","Princess","F",1851,1926,"F75","F112",9,7,6,11,7,14,6,4,7,3,5,3
"I229","Nicholas of Greece","Prince","M",1872,1938,"F76","F75",10,7,6,12,7,15,6,5,8,4,5,4
"I230","Child 6 ",,"M",1913,,"","F139",10,8,6,12,8,15,7,4,7,5,8,4
"I231","Child 5 ",,"M",1894,,"","F139",10,8,6,12,8,15,7,4,7,5,8,4
"I232","Paul I  (Oldenburg)","King of Greece","M",1901,1964,"F162","F139",10,8,4,12,8,15,7,2,6,5,8,2
"I233","Helen of Greece","Princess","F",1896,1982,"F160","F139",10,8,6,12,8,15,7,4,7,5,8,4
"I234","Alexander I  (Oldenburg)","King of Greece","M",1893,1920,"F164","F139",10,8,6,12,8,15,7,4,7,5,8,4
"I235","Sumner M. (Kirby)",,"F",1885,1945,"F1381","",12,12,8,14,12,17,8,9,8,8,5.5,8
"I236","Child 2 ",,"M",1902,,"","F76",11,8,7,13,8,16,7,6,9,5,5,5
"I237","Child 3 ",,"M",1902,,"","F76",11,8,7,13,8,16,7,6,9,5,5,5
"I238","Louise Alexandra (Mountbatten)","Princess","F",1889,1965,"F77","F27",11,7,3,12,7,16,6,7,3,4,5.5,3
"I239","Edward John VII (Spencer)","Earl of Spencer","M",1924,1992,"F78 - F79","F118",14,11,9,16,11,19,9,9,9,3,5,3
"I240","Sarah  (Spencer)","Hon.","F",1955,,"F301","F78",15,12,10,17,12,20,10,10,10,4,5,4
"I241","Jane  (Spencer)","Hon.","F",1957,,"F300","F78",15,12,10,17,12,20,10,10,10,4,5,4
"I242","Charles  (Spencer)","Vicount Althorp","M",1964,,"F1403","F78",15,12,10,17,12,20,10,10,10,4,5,4
"I243","Raine of Dartmouth (McCorquodale)","Countess","F",1929,,"F1414 - F79","F299",15,12,10,17,12,20,10,10,10,4,5,4
"I244","George Earl of Harewood (Lascelles)","Viscount","M",1923,,"F94 - F101","F18",12,9,8,15,9,18,6,9,8,4,5,4
"I245","Louise Marie d'Orleans",,"F",1812,1850,"F663","F1187",12,5,8,11,5,14,7,9,8,8,2.5,5
"I246","Ludwig IX of Hesse- Darmstadt","Landgrave","M",1726,,"F81","",8,9,8,10,9,13,8,8,10,8,6.4,8
"I247","Frederick I of Wurttemberg","King","M",1754,1816,"F82 - F405","F404",7,9,8,8,9,12,8,9,8,7,7,7
"I248","Frederica of Mecklenburg- Strelitz","Duchess","F",1778,1841,"F201 - F83","F520",9,9,8,11,9,14,8,6,8,7,8,6
"I249","George V  (Hanover)","King of Hanover","M",1819,1878,"F84","F83",10,8,7,12,8,15,7,5,8,7,8,5
"I250","Mary of Saxe- Altenburg","Princess","F",1818,1907,"F84","",11,8,7,13,8,16,7,5,9,7,8,5
"I251","Ernest Augustus of Cumberlan (Hanover)","Duke","M",1845,1923,"F85","F84",11,7,6,13,7,16,6,4,8,6,8,4
"I252","Frederica  (Hanover)",,"F",1848,1926,"F86","F84",11,9,8,13,9,16,8,6,9,8,8,6
"I253","Mary  (Hanover)",,"F",1849,1904,"","F84",11,9,8,13,9,16,8,6,9,8,8,6
"I254","Thyra of Denmark","Princess","F",1853,1933,"F85","F74",12,6,5,14,6,17,5,4,8,5,8,4
"I255","Marie Louise (Hanover)",,"F",1879,1948,"F397","F85",12,7,6,14,7,17,6,5,9,6,8,5
"I256","George William (Hanover)",,"M",1880,1912,"","F85",12,7,6,14,7,17,6,5,9,6,8,5
"I257","Alexandra  (Hanover)",,"F",1882,1963,"F398","F85",12,7,6,14,7,17,6,5,9,6,8,5
"I258","Olga  (Hanover)",,"F",1884,1958,"","F85",12,7,6,14,7,17,6,5,9,6,8,5
"I259","Christian  (Hanover)",,"M",1885,1901,"","F85",12,7,6,14,7,17,6,5,9,6,8,5
"I260","Rene of Bourbon-Parma","Prince","M",1898,,"F399","",13,11,9,15,11,18,10,7,10,8,8,7
"I261","Alfons  (Pawel-Rammingen)","Baron von","M",1843,1932,"F86","",12,10,9,14,10,17,9,7,10,9,8,7
"I262","George of Cambridge","Duke","M",1819,1904,"F87","F40",11,9,8,12,9,16,8,9,8,5,5,5
"I263","Sarah (Louisa) (Fairbrother)",,"F",1815,1890,"F87","",12,10,9,13,10,17,9,10,9,6,5,6
"I264","George  (FitzGeorge)",,"M",1843,1907,"F88","F87",12,10,9,13,10,17,9,10,9,6,5,6
"I265","Adolphus ",,"M",1846,1922,"","F87",12,10,9,13,10,17,9,10,9,6,5,6
"I266","Agustus ",,"M",1847,1933,"","F87",12,10,9,13,10,17,9,10,9,6,5,6
"I267","Rosa  (Baring)",,"F",1843,,"F88","",13,11,10,14,11,18,10,11,10,7,5,7
"I268","Son 1 ",,"M",1868,,"","F88",13,11,10,14,11,18,10,11,10,7,5,7
"I269","Dau. 1 ",,"F",1868,,"","F88",13,11,10,14,11,18,10,11,10,7,5,7
"I270","Dau. 2 ",,"F",1868,,"","F88",13,11,10,14,11,18,10,11,10,7,5,7
"I271","Frederick William","Grand Duke","M",1819,1904,"F89","",12,10,9,13,10,17,9,10,9,6,5,6
"I272","Adolphus Frederick V","Grand Duke","M",1848,1914,"F90","F89",12,10,9,13,10,17,9,10,9,6,5,6
"I273","Elisabeth of Anhalt","Princess","F",1857,1933,"F90","",13,11,10,14,11,18,10,11,10,7,5,7
"I274","Son 1 ",,"M",1878,,"","F90",13,11,10,14,11,18,10,11,10,7,5,7
"I275","Son 2 ",,"M",1878,,"","F90",13,11,10,14,11,18,10,11,10,7,5,7
"I276","Dau. 1 ",,"F",1878,,"","F90",13,11,10,14,11,18,10,11,10,7,5,7
"I277","Dau. 2 ",,"F",1878,,"","F90",13,11,10,14,11,18,10,11,10,7,5,7
"I278","Adolphus 2nd","Duke of Teck","M",1868,1927,"F91","F41",10,10,9,13,10,16,7,10,9,4,5,4
"I279","Francis ","Prince","M",1870,1910,"","F41",10,10,9,13,10,16,7,10,9,4,5,4
"I280","Alexander George of Teck","Earl of Athlone","M",1874,1957,"F38","F41",8,10,7,13,10,16,7,8,7,4,5,4
"I281","Margaret  (Grosvenor)","Lady","F",1873,1929,"F91","",11,11,10,14,11,17,8,11,10,5,5,5
"I282","George of Cambridge","Marquess","M",1895,,"F666","F91",11,11,10,14,11,17,8,11,10,5,5,5
"I283","Son 2 ",,"M",1896,,"","F91",11,11,10,14,11,17,8,11,10,5,5,5
"I284","Mary ","Lady","F",1897,,"F667","F91",11,11,10,14,11,17,8,11,10,5,5,5
"I285","Helena ","Lady","F",1899,1969,"F668","F91",11,11,10,14,11,17,8,11,10,5,5,5
"I286","Edward II ","King of England","M",1284,1327,"F92","F464",23,23,22,25,23,27,22,23,22,21,5,21
"I287","Rupert ","Vicount Trematon","M",1868,1928,"","F38",8,11,7,14,11,17,7,8,7,5,5,5
"I288","Son 2 ",,"M",1904,,"","F38",8,11,7,14,11,17,7,8,7,5,5,5
"I289","May Cambridge","Lady","F",1906,,"F669","F38",8,11,7,14,11,17,7,8,7,5,5,5
"I290","William Frederick of Gloucester","Duke","M",1776,1834,"F93","F279",11,10,8,12,10,16,8,9,8,7,5,7
"I291","Gerald  (Lascelles)","Hon.","M",1924,,"F95 - F102","F18",12,9,8,15,9,18,6,9,8,4,5,4
"I292","Marion (Maria) Donat (Stein)","Countess","F",1926,,"F94","F1413",13,10,9,16,10,19,7,10,9,5,5,5
"I293","David  (Lascelles)","Viscount","M",1950,,"F357","F94",13,10,9,16,10,19,7,10,9,5,5,5
"I294","James  (Lascelles)","Hon.","M",1953,,"F358","F94",13,10,9,16,10,19,7,10,9,5,5,5
"I295","Jeremy  (Lascelles)","Hon.","M",1955,,"F359","F94",13,10,9,16,10,19,7,10,9,5,5,5
"I296","Angela  (Dowding)",,"F",1919,,"F95","",13,10,9,16,10,19,7,10,9,5,5,5
"I297","Henry  (Lascelles)",,"M",1953,,"F368","F95",13,10,9,16,10,19,7,10,9,5,5,5
"I298","William of Hesse-Cassel","Landgrave","M",1787,1867,"F96","F97",12,6,5,14,6,16,5,6,8,5,5,5
"I299","Louise Charlotte of Denmark","Princess","F",1789,1864,"F96","F642",12,6,5,14,6,17,5,6,8,5,5,5
"I300","Other issue ",,"M",1813,,"","F96",13,7,6,15,7,17,6,7,9,6,5,6
"I301","Frederick of Hesse-Cassel","Landgrave","M",1747,1837,"F97","F622",11,7,6,13,7,15,6,7,9,5,5,5
"I302","Caroline of Nassau- Usingen","Princess","F",1762,1823,"F97","",11,7,6,13,7,16,6,7,9,5,5,5
"I303","Alexander of Wurttemberg","Duke","M",1804,1885,"F98","F170",10,9,9,13,9,14,7,8,9,4,5,4
"I304","Claudine ","Countess Rhedey","F",1814,1841,"F98","",10,10,9,14,10,15,7,9,9,4,5,4
"I305","Claudine ","Princess of Teck","F",1836,1894,"","F98",11,10,10,14,10,15,8,9,10,5,5,5
"I306","Amelie ","Princess of Teck","F",1838,1893,"F99","F98",11,10,10,14,10,15,8,9,10,5,5,5
"I307","Paul  (von Hugel)","Baron","M",1835,1897,"F99","",12,11,11,15,11,16,9,10,11,6,5,6
"I308","Paul  (von Hugel)","Count","M",1872,1912,"","F99",12,11,11,15,11,16,9,10,11,6,5,6
"I309","Ferdinand I of Hohenzollern- Sigmaringe (Hohenzollern)","King of Romania","M",1865,1927,"F100","F416",11,7,7,13,7,16,7,6,7,7,8,6
"I310","Christian Victor",,"M",1867,1900,"","F32",10,10,6,14,10,17,6,7,6,6,5.5,6
"I311","Albert of Schleswig- Holstein","Duke","M",1869,1931,"","F32",10,10,6,14,10,17,6,7,6,6,5.5,6
"I312","Helena Victoria","Princess","F",1870,1948,"","F32",10,10,6,14,10,17,6,7,6,6,5.5,6
"I313","Frederick Harold",,"M",1876,1876,"","F32",10,10,6,14,10,17,6,7,6,6,5.5,6
"I314","Patricia  (Tuckwell)",,"F",1923,,"F101 - F1412","",13,10,9,16,10,19,7,10,9,5,5,5
"I315","Mark  (Lascelles)","Hon.","M",1964,,"","F101",13,10,9,16,10,19,7,10,9,5,5,5
"I316","Elizabeth Collingwood (Colvin)",,"F",1924,,"F102","",13,10,9,16,10,19,7,10,9,5,5,5
"I317","Davina Elizabeth Alic (Windsor)","Lady","F",1977,,"","F23",13,10,9,16,10,19,7,10,9,5,5,5
"I318","Rose Victoria Birgitt (Windsor)","Lady","F",1980,,"","F23",13,10,9,16,10,19,7,10,9,5,5,5
"I319","Marie-Christine  (von Reibnitz)","Baroness","F",1945,,"F295 - F103","",13,10,9,15,10,18,7,8,9,5,5,5
"I320","Frederick  (Windsor)","Lord","M",1979,,"","F103",13,10,9,15,10,18,7,8,9,5,5,5
"I321","George II  (Hanover)","King of England","M",1683,1760,"F104","F106",9,9,8,12,9,13,8,9,8,7,5,7
"I322","Caroline of Ansbach",,"F",1683,1737,"F104","F661",9,9,8,12,9,13,8,9,8,7,5,7
"I323","Frederick Louis (Hanover)","Prince of Wales","M",1701,1751,"F105","F104",10,9,7,11,9,14,7,8,7,6,5,6
"I324","Anne  (Hanover)","Princess Royal","F",1709,1759,"F238","F104",8,8,8,11,8,12,7,9,8,7,5.5,7
"I325","Amelia Sophia Eleano (Hanover)",,"F",1711,1786,"","F104",10,10,9,13,10,14,9,10,9,8,5,8
"I326","Caroline Elizabeth (Hanover)",,"F",1713,1757,"","F104",10,10,9,13,10,14,9,10,9,8,5,8
"I327","Son ",,"M",1716,1716,"","F104",10,10,9,13,10,14,9,10,9,8,5,8
"I328","George William (Hanover)",,"M",1717,1718,"","F104",10,10,9,13,10,14,9,10,9,8,5,8
"I329","William Augustus of Cumberlan (Hanover)","Duke","M",1721,1765,"","F104",10,10,9,13,10,14,9,10,9,8,5,8
"I330","Mary  (Hanover)",,"F",1723,1772,"F622","F104",10,8,7,13,8,14,7,8,9,6,5,6
"I331","Louisa  (Hanover)",,"F",1724,1751,"F107","F104",10,8,7,13,8,14,7,8,9,7,5,7
"I332","Augusta of Saxe-Gotha",,"F",1719,1772,"F105","F956",10,9,7,11,9,15,7,8,7,6,5,6
"I333","Augusta  (Hanover)",,"F",1737,1813,"F501","F105",11,8,8,12,8,15,8,9,8,7,5,7
"I334","Edward Augustus (Hanover)","Duke of York","M",1739,1767,"","F105",11,10,8,12,10,15,8,9,8,7,5,7
"I335","Elizabeth Caroline (Hanover)",,"F",1741,1759,"","F105",11,10,8,12,10,15,8,9,8,7,5,7
"I336","Edward Henry of Glouceste (Hanover)","Duke","M",1743,1805,"F279","F105",11,10,8,12,10,15,8,9,8,7,5,7
"I337","Henry Frederick of Cumberlan (Hanover)","Duke","M",1745,1790,"F280","F105",11,10,8,12,10,15,8,9,8,7,5,7
"I338","Louisa Anne (Hanover)",,"F",1749,1768,"","F105",11,10,8,12,10,15,8,9,8,7,5,7
"I339","Frederick William (Hanover)",,"M",1750,1765,"","F105",11,10,8,12,10,15,8,9,8,7,5,7
"I340","Caroline Matilda (Hanover)",,"F",1751,1775,"F281","F105",11,10,8,12,10,15,8,9,8,7,5,7
"I341","George I  (Hanover)","King of England","M",1660,1727,"F106","F266",10,10,9,12,10,14,9,10,9,8,5,8
"I342","Sophia Dorothea of Celle",,"F",1666,1726,"F106","F955",10,10,9,12,10,14,9,10,9,8,5,8
"I343","Sophia Dorothea (Hanover)",,"F",1687,1757,"F435","F106",9,10,9,11,10,14,9,9,10,9,6.4,9
"I344","Frederick V ","King of Denmark","M",1723,1766,"F107 - F630","F631",11,8,7,14,8,15,7,8,10,7,5,7
"I345","Frederick William of Schleswig-","Duke","M",1785,1831,"F108","",12,6,5,14,6,17,5,6,8,5,5,5
"I346","Louise Caroline of Hesse-Cassel","Princess","F",1789,1867,"F108","F641",12,6,5,14,6,16,5,6,8,5,5,5
"I347","Alexander of Hesse and the Rhine","Prince","M",1823,1888,"F109","F110",11,9,5,10,9,14,7,5,5,4,5,4
"I348","Julia of Battenberg (von Hauke)","Princess","F",1825,1895,"F109","F111",11,9,5,11,9,15,7,5,5,4,5,4
"I349","Louis II of Hesse and the Rhine","Grand Duke","M",1777,1848,"F110","F1371",10,9,6,9,9,13,8,6,6,5,5,5
"I350","Wilhelmina of Baden","Princess","F",1788,1836,"F110","",10,9,6,9,9,13,8,6,6,5,5,5
"I351","John Maurice (von Hauke)","Count","M",1770,1830,"F111","",12,10,6,12,10,16,8,6,6,5,5,5
"I352","Sophie  (la Fontaine)",,"F",1771,1831,"F111","",12,10,6,12,10,16,8,6,6,5,5,5
"I353","Constantine Nikolaievitch of Russia","Grand Duke","M",1827,1892,"F112","F10",8,8,7,10,8,13,7,5,8,4,5,4
"I354","Elizabeth Alexandra of Saxe-","Princess","F",1830,1911,"F112","F113",9,8,7,11,8,14,7,5,8,4,5,4
"I355","Joseph of Saxe- Altenburg","Duke","M",1808,1868,"F113","",10,9,8,12,9,15,8,6,9,5,5,5
"I356","Amalie of Wurttemberg","Duchess","F",1788,1848,"F113","F170",10,9,8,12,9,14,8,6,9,5,5,5
"I357","Charles of Hesse","Prince","M",1809,1877,"F114","F110",11,10,6,10,10,14,7,7,6,5,5,5
"I358","Elizabeth of Prussia","Princess","F",1815,1885,"F114","F1235",11,10,6,11,10,15,7,8,6,5,5,5
"I360","William Charles Augustu (Cavendish-Bentin)","Lord","M",1766,1826,"F115","",15,12,11,18,12,21,9,11,11,4,5,4
"I361","Anne  (Wellesley)",,"F",1815,1875,"F115","F803",15,12,11,18,12,21,9,11,11,4,5,4
"I362","Edwyn  (Burnaby)",,"M",1807,1867,"F116","",15,12,11,18,12,21,9,11,11,4,5,4
"I363","Anne Caroline (Salisbury)",,"F",1821,1881,"F116","",15,12,11,18,12,21,9,11,11,4,5,4
"I364","Oswald  (Smith)",,"M",1803,1863,"F117","",15,12,11,18,12,21,9,11,11,4,5,4
"I365","Henrietta Mildred (Hodgson)",,"F",1803,,"F117","",15,12,11,18,12,21,9,11,11,4,5,4
"I366","Albert Edward Joh (Spencer)","Earl of Spencer","M",1892,1975,"F118","F133",15,12,10,17,12,20,10,10,10,4,5,4
"I367","Cynthia Elinor Beatri (Hamilton)","Lady","F",1897,1972,"F118","F127",15,12,10,17,12,20,10,10,10,4,5,4
"I368","Edmund Maurice (Burke Roche)","Baron Fermoy","M",1885,1955,"F119","F120",15,12,10,17,12,20,10,10,10,4,5,4
"I369","Ruth Sylvia (Gill)",,"F",1908,,"F119","F130",15,12,10,17,12,20,10,10,10,4,5,4
"I370","James Boothby (Burke Roche)","Baron Fermoy","M",1851,1920,"F120","F124",16,13,11,18,13,21,11,11,11,5,5,5
"I371","Frances Ellen (Work)",,"F",1857,1947,"F120","F121",16,13,11,18,13,21,11,11,11,5,5,5
"I372","Frank  (Work)",,"M",1819,1911,"F121","F123",17,14,12,19,14,22,12,12,12,6,5,6
"I373","Ellen  (Wood)",,"F",1831,1877,"F121","F122",17,14,12,19,14,22,12,12,12,6,5,6
"I374","John  (Wood)",,"M",1787,1847,"F122","",18,15,13,20,15,23,13,13,13,7,5,7
"I375","Ellen  (Strong)",,"F",1803,1863,"F122","",18,15,13,20,15,23,13,13,13,7,5,7
"I376","John  (Work)",,"M",1794,,"F123","",18,15,13,20,15,23,13,13,13,7,5,7
"I377","Sarah  (Boude)",,"F",1794,,"F123","",18,15,13,20,15,23,13,13,13,7,5,7
"I378","Edmund  (Burke Roche)","Baron Fermoy","M",1815,1874,"F124","F126",17,14,12,19,14,22,12,12,12,6,5,6
"I379","Elizabeth Caroline (Boothby)",,"F",1821,1897,"F124","F125",17,14,12,19,14,22,12,12,12,6,5,6
"I380","James Brownell (Boothby)",,"M",1790,1850,"F125","",18,15,13,20,15,23,13,13,13,7,5,7
"I381","Charlotte  (Cunningham)",,"F",1833,1893,"F125","",18,15,13,20,15,23,13,13,13,7,5,7
"I382","Edward  (Roche)",,"M",1795,1855,"F126","",18,15,13,20,15,23,13,13,13,7,5,7
"I383","Margaret Honoria (Curtain)",,"F",1802,1862,"F126","",18,15,13,20,15,23,13,13,13,7,5,7
"I384","James Albert Edwar (Hamilton)","Duke of Abercorn","M",1869,1953,"F127","F128",16,13,11,18,13,21,11,11,11,5,5,5
"I385","Rosalind Cecilia Carolin (Bingham)","Lady","F",1869,1958,"F127","F129",16,13,11,18,13,21,11,11,11,5,5,5
"I386","James  (Hamilton)","Duke of Abercorn","M",1838,1913,"F128","F288",17,14,12,19,14,22,12,12,12,6,5,6
"I387","Mary Anna (Curzon-Howe)","Lady","F",1848,1929,"F128","F287",17,14,12,19,14,22,12,12,12,6,5,6
"I388","George  (Bingham)","Earl of Lucan","M",1830,1914,"F129","F289",17,14,12,19,14,22,12,12,12,6,5,6
"I389","Cecilia Catherine (Gordon-Lennox)","Lady","F",1838,1910,"F129","F290",17,14,12,19,14,22,12,12,12,6,5,6
"I390","William Smith (Gill)",,"M",1865,1957,"F130","F131",16,13,11,18,13,21,11,11,11,5,5,5
"I391","Ruth  (Littlejohn)",,"F",1879,1964,"F130","F132",16,13,11,18,13,21,11,11,11,5,5,5
"I392","Alexander Ogston (Gill)",,"M",1833,1908,"F131","F291",17,14,12,19,14,22,12,12,12,6,5,6
"I393","Barbara Smith (Marr)",,"F",1843,,"F131","F292",17,14,12,19,14,22,12,12,12,6,5,6
"I394","David  (Littlejohn)",,"M",1841,1924,"F132","F293",17,14,12,19,14,22,12,12,12,6,5,6
"I395","Jane  (Crombie)",,"F",1843,1917,"F132","F294",17,14,12,19,14,22,12,12,12,6,5,6
"I396","Charles Robert (Spencer)","Earl of Spencer","M",1857,1922,"F133","F134",16,13,11,18,13,21,11,11,11,5,5,5
"I397","Margaret  (Baring)","Hon.","F",1868,1906,"F133","F135",16,13,11,18,13,21,11,11,11,5,5,5
"I398","Frederick  (Spencer)","Earl of Spencer","M",1798,1857,"F134 - F683","F285",17,14,12,19,14,22,12,12,12,6,5,6
"I399","Adelaide Horatia Elizabet (Seymour)",,"F",1825,1877,"F134","F284",17,14,12,19,14,22,12,12,12,6,5,6
"I400","Edward Charles (Baring)","Baron Revelstoke","M",1828,1897,"F135","F286",17,14,12,19,14,22,12,12,12,6,5,6
"I401","Louisa Emily Charlott (Bulteel)",,"F",1839,1892,"F135","F283",17,14,12,19,14,22,12,12,12,6,5,6
"I402","Augusta of Schleswig- Holstein-",,"F",1858,1921,"F136","",10,9,6,12,9,15,7,4,7,7,8,4
"I403","Bernard of Saxe- Meiningen",,"M",1851,1928,"F137","",10,11,7,12,11,15,7,6,7,7,8,6
"I404","Adolphus of Schaumburg- Lippe",,"M",1859,1916,"F138","",10,11,7,12,11,15,7,6,7,7,8,6
"I405","Constantine I  (Oldenburg)","King of Greece","M",1868,1923,"F139","F75",10,7,5,12,7,15,6,3,7,4,8,3
"I406","Frederick Charles of Hesse",,"M",1868,1940,"F140","",10,11,7,12,11,15,7,6,7,7,8,6
"I407","Victoria of Schleswig- Holstein","Princess","F",1884,,"F141","",8,11,7,14,11,18,7,8,7,7,5.5,7
"I408","Irene  (Denison)","Lady","F",1890,1956,"F142","F966",11,11,7,13,11,17,7,6,7,7,8,6
"I409","Alfonso XIII ","King of Spain","M",1886,1941,"F143","F254",11,11,7,13,11,17,7,3,7,7,8,3
"I410","Louise of Mecklenburg- Strelitz",,"F",1776,1810,"F145","",6,7,6,8,7,11,6,6,8,6,6.4,6
"I411","Frederick William IV","King of Prussia","M",1795,1861,"F434","F145",7,8,7,7,8,10,7,7,9,7,5.5,7
"I412","William I of Germany","Emperor","M",1797,1888,"F147","F145",7,8,7,9,8,12,7,5,7,7,8,5
"I413","Frederica ",,"F",1799,1800,"","F145",7,8,7,9,8,12,7,7,9,7,6.4,7
"I414","Charles ",,"M",1801,1883,"F184","F145",7,8,7,9,8,12,7,7,9,7,6.4,7
"I415","Charles ",,"M",1766,1806,"F1257","",9,10,9,13,10,14,9,12,11,10,6.33333333333333,9
"I416","Ferdinand ",,"M",1804,1806,"","F145",7,8,7,9,8,12,7,7,9,7,6.4,7
"I418","Albert of Prussia","Prince","M",1809,1872,"F180 - F181","F145",7,8,7,9,8,12,7,7,9,7,6.4,7
"I419","Hermine of Reuss","Princess","F",1887,1947,"F278 - F146","",10,10,7,12,10,15,7,5,7,7,8,5
"I420","William ","Crown Prince","M",1882,1951,"F186","F136",10,10,7,12,10,15,7,5,7,7,8,5
"I421","Eitel Frederick",,"M",1883,1942,"F193","F136",10,10,7,12,10,15,7,5,7,7,8,5
"I422","Adalbert ",,"M",1884,1948,"F194","F136",10,10,7,12,10,15,7,5,7,7,8,5
"I423","Augustus William",,"M",1887,1949,"F195","F136",10,10,7,12,10,15,7,5,7,7,8,5
"I424","Oscar ",,"M",1888,1958,"F196","F136",10,10,7,12,10,15,7,5,7,7,8,5
"I425","Joachim ",,"M",1890,1920,"F197","F136",10,10,7,12,10,15,7,5,7,7,8,5
"I426","Victoria Louise of Prussia",,"F",1892,1980,"F198","F136",10,8,5,12,8,15,7,3,7,7,8,3
"I427","Augusta of Saxe-Weimar",,"F",1811,1890,"F147","",8,9,7,10,9,13,7,5,7,7,8,5
"I428","Louise ",,"F",1828,1923,"F148","F147",8,9,8,10,9,13,8,6,8,8,8,6
"I429","Frederick of Baden","Grand Duke","M",1826,1907,"F148","",9,10,9,11,10,14,9,7,9,9,8,7
"I430","Alphonso of Cavadonga","Count","M",1907,1938,"F1248 - F1249","F143",11,11,7,13,11,17,7,4,7,7,8,4
"I431","Don Jamie",,"M",1912,,"","F143",11,11,7,13,11,17,7,4,7,7,8,4
"I432","Don Juan of Spain",,"M",1913,,"F149","F143",11,11,7,13,11,17,7,2,7,7,8,2
"I433","Beatrice ",,"F",1909,,"F1251","F143",11,11,7,13,11,17,7,4,7,7,8,4
"I434","Maria de las Mercedes of Bourbon","Princess","F",1910,,"F149","F1245",12,11,7,14,11,18,8,2,8,8,8,2
"I435","Juan Carlos","Prince","M",1938,2014,"F152","F149",12,10,6,14,10,17,8,1,8,7,8,1
"I436","Marie (Mignon) (Hohenzollern)",,"F",1900,1961,"F151","F100",11,8,7,13,8,16,7,7,7,7,6,7
"I437","Elizabeth of Romania (Hohenzollern)","Princess","F",1894,1956,"F150","F100",11,8,7,13,8,16,7,5,7,6,8,5
"I438","Carol II  (Hohenzollern)","King of Romania","M",1893,1953,"F364 - F160 - F401","F100",11,8,7,13,8,16,7,5,7,6,8,5
"I439","George II  (Oldenburg)","King of Greece","M",1890,1947,"F150","F139",10,8,6,12,8,15,7,4,7,5,8,4
"I440","Alexander I of Yugoslavia","King","M",1888,1934,"F151","F1195",12,9,8,14,9,17,8,7,8,8,8,7
"I441","Sophia of Greece (Oldenburg)",,"F",1938,,"F152","F162",11,9,5,13,9,16,8,1,7,6,8,1
"I442","Helen ",,"F",1963,,"","F152",12,10,6,14,10,17,9,2,8,7,8,2
"I443","Christine ",,"F",1965,,"","F152",12,10,6,14,10,17,9,2,8,7,8,2
"I444","Philip of Asturias","King of Spain","M",1968,,"","F152",12,10,6,14,10,17,9,0,8,7,8,0
"I445","Gustav Adolf","Prince","M",1906,1947,"F217","F35",11,7,3,14,7,18,6,7,1,6,7,1
"I446","Erik of Vastmanland","Duke","M",1889,1918,"","F155",13,6,4,14,6,17,5,8,4,7,5.5,4
"I447","Sigvard Oscar Fredrik","Count of Wisborg","M",1907,,"F1291 - F1292 - F1289","F35",11,7,3,14,7,18,6,7,3,6,5.5,3
"I448","Bertil Gustaf Oscar","Prince of Sweden","M",1912,,"F1290","F35",11,7,3,14,7,18,6,7,3,6,5.5,3
