"source","target","family_id","type","min_dist_to_royal"
"I1891","I1742","F691","father-child",24
"I1745","I1744","F692","wife-husband",24
"I1746","I1749","F693","father-child",23
"I1746","I1262","F693","father-child",23
"I1892","I2452","F694","wife-husband",27
"I1748","I1520","F695","father-child",26
"I1750","I1749","F696","wife-husband",25
"I1749","I1751","F696","father-child",24
"I1750","I1751","F696","mother-child",25
"I1815","I1251","F727","father-child",14
"I2440","I1816","F728","wife-husband",15
"I1816","I1429","F728","father-child",15
"I2440","I1429","F728","mother-child",15
"I1816","I2438","F728","father-child",15
"I2440","I2438","F728","mother-child",15
"I1817","I2524","F729","wife-husband",16
"I2524","I2441","F729","father-child",16
"I1817","I2441","F729","mother-child",16
"I2524","I1816","F729","father-child",16
"I1817","I1816","F729","mother-child",16
"I1818","I1448","F730","father-child",22
"I1819","I1456","F731","father-child",20
"I1820","I1464","F732","father-child",21
"I1821","I1822","F733","wife-husband",20
"I1821","I1823","F734","wife-husband",20
"I1821","I1824","F735","wife-husband",20
"I1825","I1461","F737","father-child",19
"I1826","I1467","F738","father-child",17
"I1828","I1827","F739","wife-husband",15
"I1827","I1469","F739","father-child",15
"I1828","I1469","F739","mother-child",15
"I1827","I1468","F739","father-child",15
"I1828","I1468","F739","mother-child",15
"I1827","I1634","F739","father-child",15
"I1828","I1634","F739","mother-child",15
"I1831","I1830","F740","wife-husband",22
"I1830","I1447","F740","father-child",22
"I1831","I1447","F740","mother-child",22
"I1830","I2869","F740","father-child",22
"I1831","I2869","F740","mother-child",22
"I1830","I2870","F740","father-child",22
"I1831","I2870","F740","mother-child",22
"I1830","I2871","F740","father-child",22
"I1831","I2871","F740","mother-child",22
"I1830","I2872","F740","father-child",22
"I1831","I2872","F740","mother-child",22
"I1830","I2873","F740","father-child",22
"I1831","I2873","F740","mother-child",22
"I1833","I1832","F741","wife-husband",23
"I1832","I1830","F741","father-child",23
"I1833","I1830","F741","mother-child",23
"I1834","I1833","F742","father-child",24
"I1836","I1835","F743","wife-husband",24
"I1835","I1832","F743","father-child",24
"I1836","I1832","F743","mother-child",24
"I1838","I1837","F744","wife-husband",25
"I1837","I1842","F744","father-child",25
"I1838","I1842","F744","mother-child",25
"I1837","I1836","F744","father-child",25
"I1838","I1836","F744","mother-child",25
"I1839","I1838","F745","father-child",26
"I1453","I1840","F746","wife-husband",23
"I1841","I1453","F747","father-child",24
"I1844","I1845","F749","wife-husband",27
"I1845","I1846","F749","father-child",28
"I1844","I1846","F749","mother-child",27
"I1847","I1846","F750","wife-husband",29
"I1846","I1849","F750","father-child",28
"I1847","I1849","F750","mother-child",29
"I1848","I1847","F751","father-child",30
"I1850","I1381","F752","father-child",28
"I1851","I1382","F753","wife-husband",29
"I1382","I1853","F753","father-child",28
"I1851","I1853","F753","mother-child",29
"I1852","I1851","F754","father-child",30
"I1854","I1853","F755","wife-husband",30
"I1859","I1396","F756","father-child",28
"I1856","I1853","F757","wife-husband",30
"I1857","I1856","F758","father-child",31
"I1858","I1394","F759","wife-husband",28
"I1855","I1858","F760","father-child",29
"I1855","I1854","F760","father-child",29
"I1862","I1861","F761","wife-husband",30
"I1863","I1862","F762","father-child",31
"I1864","I1518","F763","wife-husband",30
"I1865","I1864","F764","father-child",31
"I1868","I1372","F765","father-child",25
"I1372","I1869","F766","wife-husband",24
"I1869","I1510","F766","father-child",25
"I1372","I1510","F766","mother-child",24
"I1870","I1523","F767","father-child",32
"I1871","I1521","F768","father-child",32
"I1872","I1508","F769","father-child",27
"I1874","I1506","F770","father-child",27
"I1506","I1875","F771","wife-husband",26
"I1506","I1876","F772","wife-husband",26
"I1877","I1365","F773","father-child",25
"I1365","I1878","F774","wife-husband",24
"I1365","I1879","F775","wife-husband",24
"I1366","I1880","F776","wife-husband",23
"I1881","I1282","F777","father-child",23
"I1883","I596","F778","father-child",26
"I1884","I1582","F779","father-child",26
"I1885","I1583","F780","father-child",26
"I1368","I1886","F781","wife-husband",24
"I1889","I1887","F782","wife-husband",26
"I1890","I1889","F783","father-child",27
"I1747","I1891","F784","wife-husband",24
"I1891","I1746","F784","father-child",24
"I1747","I1746","F784","mother-child",24
"I1893","I1587","F785","father-child",25
"I1895","I1894","F786","wife-husband",24
"I1894","I1495","F786","father-child",24
"I1895","I1495","F786","mother-child",24
"I1896","I1585","F787","wife-husband",25
"I1897","I1896","F788","father-child",26
"I1898","I1504","F789","father-child",24
"I1899","I1593","F790","father-child",24
"I1593","I1900","F791","wife-husband",23
"I1901","I1505","F792","father-child",21
"I1505","I1902","F793","wife-husband",20
"I2486","I1903","F794","wife-husband",22
"I1903","I2464","F794","father-child",22
"I2486","I2464","F794","mother-child",22
"I1903","I127","F794","father-child",22
"I2486","I127","F794","mother-child",22
"I1903","I2465","F794","father-child",22
"I2486","I2465","F794","mother-child",22
"I1903","I1743","F794","father-child",22
"I2486","I1743","F794","mother-child",22
"I1904","I1349","F795","father-child",21
"I1905","I1904","F796","father-child",22
"I1906","I1905","F797","father-child",23
"I1907","I1906","F798","father-child",24
"I1909","I1908","F799","wife-husband",25
"I1908","I1907","F799","father-child",25
"I1909","I1907","F799","mother-child",25
"I1911","I1910","F800","wife-husband",26
"I1910","I1908","F800","father-child",26
"I1911","I1908","F800","mother-child",26
"I1911","I1912","F801","wife-husband",26
"I1956","I1913","F802","wife-husband",25
"I1913","I1957","F802","father-child",25
"I1956","I1957","F802","mother-child",25
"I1913","I1958","F802","father-child",25
"I1956","I1958","F802","mother-child",25
"I1913","I1911","F802","father-child",25
"I1956","I1911","F802","mother-child",25
"I1913","I1959","F802","father-child",25
"I1956","I1959","F802","mother-child",25
"I1914","I361","F803","father-child",5
"I1916","I1915","F804","wife-husband",6
"I1915","I1917","F804","father-child",6
"I1916","I1917","F804","mother-child",6
"I1915","I1914","F804","father-child",6
"I1916","I1914","F804","mother-child",6
"I1918","I1916","F805","father-child",7
"I1842","I1843","F806","wife-husband",26
"I1843","I1844","F806","father-child",27
"I1842","I1844","F806","mother-child",26
"I2216","I1919","F807","wife-husband",26
"I1919","I1909","F807","father-child",26
"I2216","I1909","F807","mother-child",26
"I1912","I1919","F808","father-child",27
"I1921","I1920","F809","wife-husband",28
"I1920","I1912","F809","father-child",28
"I1921","I1912","F809","mother-child",28
"I1923","I1922","F810","wife-husband",29
"I1922","I1921","F810","father-child",29
"I1923","I1921","F810","mother-child",29
"I1925","I1924","F811","wife-husband",30
"I1924","I1923","F811","father-child",30
"I1925","I1923","F811","mother-child",30
"I1927","I1926","F812","wife-husband",31
"I1926","I1925","F812","father-child",31
"I1927","I1925","F812","mother-child",31
"I1539","I1928","F813","wife-husband",32
"I1928","I1927","F813","father-child",32
"I1539","I1927","F813","mother-child",32
"I1951","I1952","F829","father-child",28
"I1953","I1913","F830","father-child",26
"I1954","I1952","F831","wife-husband",27
"I1952","I1955","F831","father-child",27
"I1954","I1955","F831","mother-child",27
"I1952","I1953","F831","father-child",27
"I1954","I1953","F831","mother-child",27
"I1961","I1960","F832","father-child",27
"I1957","I1961","F833","father-child",26
"I1929","I1990","F846","father-child",33
"I2057","I1230","F900","father-child",21
"I1410","I2058","F901","wife-husband",19
"I2058","I1595","F901","father-child",19
"I1410","I1595","F901","mother-child",19
"I2059","I1418","F902","father-child",22
"I2060","I1347","F903","father-child",23
"I1347","I2061","F904","wife-husband",22
"I2062","I1416","F905","father-child",20
"I2063","I1328","F906","father-child",20
"I1328","I2064","F907","wife-husband",19
"I2062","I1337","F908","father-child",20
"I2065","I2066","F909","wife-husband",20
"I2067","I2066","F910","father-child",22
"I2068","I2067","F911","father-child",23
"I2069","I1343","F912","father-child",23
"I1603","I2070","F913","wife-husband",21
"I1332","I1222","F914","father-child",20
"I2074","I2075","F915","wife-husband",18
"I2075","I1414","F915","father-child",18
"I2074","I1414","F915","mother-child",18
"I2075","I1220","F915","father-child",18
"I2074","I1220","F915","mother-child",18
"I2075","I2537","F915","father-child",18
"I2074","I2537","F915","mother-child",18
"I1331","I2076","F916","wife-husband",18
"I2077","I1437","F917","wife-husband",21
"I2078","I2077","F918","father-child",22
"I2079","I2080","F919","wife-husband",19
"I2081","I1335","F920","wife-husband",20
"I1335","I2083","F920","father-child",19
"I2081","I2083","F920","mother-child",20
"I1335","I2084","F920","father-child",19
"I2081","I2084","F920","mother-child",20
"I1335","I2085","F920","father-child",19
"I2081","I2085","F920","mother-child",20
"I1335","I2086","F920","father-child",19
"I2081","I2086","F920","mother-child",20
"I1335","I2087","F920","father-child",19
"I2081","I2087","F920","mother-child",20
"I1335","I2088","F920","father-child",19
"I2081","I2088","F920","mother-child",20
"I1335","I2089","F920","father-child",19
"I2081","I2089","F920","mother-child",20
"I1335","I2090","F920","father-child",19
"I2081","I2090","F920","mother-child",20
"I2082","I2081","F921","father-child",21
"I2086","I2091","F922","wife-husband",20
"I2086","I2092","F923","wife-husband",20
"I2087","I2093","F924","wife-husband",20
"I2087","I2094","F925","wife-husband",20
"I2088","I2095","F926","wife-husband",20
"I2089","I2096","F927","wife-husband",20
"I2089","I2097","F928","wife-husband",20
"I2090","I2098","F929","wife-husband",20
"I2101","I1434","F930","father-child",16
"I2337","I2099","F931","wife-husband",18
"I2099","I2338","F931","father-child",18
"I2337","I2338","F931","mother-child",18
"I2099","I2339","F931","father-child",18
"I2337","I2339","F931","mother-child",18
"I2099","I848","F931","father-child",18
"I2337","I848","F931","mother-child",18
"I2102","I1436","F932","wife-husband",17
"I2103","I2102","F933","father-child",18
"I1428","I2104","F934","wife-husband",17
"I2104","I2334","F934","father-child",18
"I1428","I2334","F934","mother-child",17
"I1427","I2105","F935","wife-husband",17
"I2106","I2108","F936","wife-husband",18
"I2108","I2109","F936","father-child",18
"I2106","I2109","F936","mother-child",18
"I2108","I2110","F936","father-child",18
"I2106","I2110","F936","mother-child",18
"I2111","I2110","F937","wife-husband",20
"I2112","I2109","F938","wife-husband",17
"I2109","I1436","F938","father-child",17
"I2112","I1436","F938","mother-child",17
"I2109","I2396","F938","father-child",17
"I2112","I2396","F938","mother-child",17
"I2109","I2397","F938","father-child",17
"I2112","I2397","F938","mother-child",17
"I2109","I2398","F938","father-child",17
"I2112","I2398","F938","mother-child",17
"I2113","I2112","F939","father-child",18
"I769","I765","F940","wife-husband",12
"I765","I2415","F940","father-child",11
"I769","I2415","F940","mother-child",12
"I2120","I769","F941","father-child",13
"I2121","I768","F942","wife-husband",12
"I2118","I2122","F943","wife-husband",11
"I2127","I707","F944","father-child",15
"I2128","I2129","F945","wife-husband",12
"I951","I2130","F946","wife-husband",12
"I2416","I2131","F947","wife-husband",13
"I2131","I2130","F947","father-child",12
"I2416","I2130","F947","mother-child",13
"I2131","I2421","F947","father-child",12
"I2416","I2421","F947","mother-child",13
"I896","I2131","F948","wife-husband",12
"I2131","I1420","F948","father-child",12
"I896","I1420","F948","mother-child",12
"I2133","I870","F949","wife-husband",15
"I870","I2136","F949","father-child",14
"I2133","I2136","F949","mother-child",15
"I2134","I870","F950","wife-husband",15
"I2135","I870","F951","wife-husband",14
"I870","I2132","F951","father-child",14
"I2135","I2132","F951","mother-child",14
"I2137","I721","F952","father-child",16
"I2138","I2137","F953","father-child",17
"I2139","I724","F954","father-child",17
"I2141","I2140","F955","wife-husband",9
"I2140","I342","F955","father-child",9
"I2141","I342","F955","mother-child",9
"I2143","I2142","F956","wife-husband",7
"I2142","I332","F956","father-child",7
"I2143","I332","F956","mother-child",7
"I2144","I762","F957","father-child",9
"I762","I2145","F958","wife-husband",8
"I2148","I2147","F959","wife-husband",6
"I2147","I131","F959","father-child",6
"I2148","I131","F959","mother-child",6
"I99","I2149","F960","wife-husband",6
"I98","I2150","F961","wife-husband",6
"I2151","I126","F962","father-child",6
"I2156","I504","F963","wife-husband",6
"I504","I2158","F963","father-child",5
"I2156","I2158","F963","mother-child",6
"I504","I2159","F963","father-child",5
"I2156","I2159","F963","mother-child",6
"I2157","I504","F964","wife-husband",6
"I2160","I494","F965","father-child",6
"I2161","I408","F966","father-child",7
"I509","I2162","F967","wife-husband",6
"I509","I2163","F968","wife-husband",6
"I2163","I2165","F968","father-child",7
"I509","I2165","F968","mother-child",6
"I509","I2164","F969","wife-husband",6
"I1959","I2166","F970","wife-husband",24
"I2166","I2167","F970","father-child",24
"I1959","I2167","F970","mother-child",24
"I2167","I2168","F971","wife-husband",23
"I2168","I2169","F971","father-child",23
"I2167","I2169","F971","mother-child",23
"I2169","I2170","F972","father-child",22
"I2170","I2171","F973","father-child",21
"I2171","I2172","F974","father-child",20
"I2172","I2173","F975","wife-husband",19
"I2173","I2174","F975","father-child",19
"I2172","I2174","F975","mother-child",19
"I2174","I1352","F976","father-child",18
"I2175","I2173","F977","father-child",20
"I2176","I2175","F978","father-child",21
"I2177","I2176","F979","father-child",22
"I2179","I2178","F980","wife-husband",23
"I2178","I2177","F980","father-child",23
"I2179","I2177","F980","mother-child",23
"I2180","I2179","F981","father-child",24
"I2181","I2180","F982","father-child",25
"I2182","I2181","F983","father-child",26
"I2183","I2182","F984","father-child",27
"I2184","I2183","F985","father-child",28
"I2186","I1918","F987","father-child",8
"I2188","I2187","F988","wife-husband",9
"I2187","I2186","F988","father-child",9
"I2188","I2186","F988","mother-child",9
"I2190","I2189","F989","wife-husband",10
"I2189","I2188","F989","father-child",10
"I2190","I2188","F989","mother-child",10
"I2191","I2190","F990","father-child",11
"I2192","I2191","F991","father-child",12
"I2193","I2192","F992","father-child",13
"I2194","I2193","F993","father-child",14
"I2195","I2194","F994","father-child",15
"I2196","I2195","F995","father-child",16
"I2197","I2196","F996","father-child",17
"I2198","I2197","F997","father-child",18
"I2199","I2198","F998","father-child",19
"I2200","I2199","F999","father-child",20
"I2201","I2200","F1000","father-child",21
"I2202","I2201","F1001","father-child",22
"I2203","I2202","F1002","father-child",23
"I2204","I2203","F1003","father-child",24
"I2205","I2204","F1004","father-child",25
"I2207","I2206","F1005","wife-husband",26
"I2206","I2205","F1005","father-child",26
"I2207","I2205","F1005","mother-child",26
"I2208","I2206","F1006","father-child",27
"I2209","I2208","F1007","father-child",28
"I2210","I2209","F1008","father-child",29
"I2213","I2214","F1011","wife-husband",31
"I2214","I2215","F1011","father-child",31
"I2213","I2215","F1011","mother-child",31
"I2218","I2217","F1012","wife-husband",27
"I2217","I2216","F1012","father-child",27
"I2218","I2216","F1012","mother-child",27
"I2220","I2219","F1013","wife-husband",28
"I2219","I2218","F1013","father-child",28
"I2220","I2218","F1013","mother-child",28
"I2221","I2220","F1014","father-child",27
"I2221","I2207","F1014","father-child",27
"I2222","I2221","F1015","father-child",28
"I2223","I2222","F1016","father-child",29
"I2215","I2223","F1017","father-child",30
"I2224","I1514","F1018","wife-husband",27
"I2302","I2301","F1019","wife-husband",8
"I2301","I779","F1019","father-child",8
"I2302","I779","F1019","mother-child",8
"I2225","I1511","F1020","wife-husband",28
"I1511","I2237","F1020","father-child",27
"I2225","I2237","F1020","mother-child",28
"I2226","I2225","F1021","father-child",29
"I2227","I1515","F1022","wife-husband",27
"I1515","I2228","F1022","father-child",27
"I2227","I2228","F1022","mother-child",27
"I2229","I2228","F1023","wife-husband",26
"I2228","I2230","F1023","father-child",26
"I2229","I2230","F1023","mother-child",26
"I2228","I2231","F1023","father-child",26
"I2229","I2231","F1023","mother-child",26
"I2228","I1837","F1023","father-child",26
"I2229","I1837","F1023","mother-child",26
"I2232","I2231","F1024","wife-husband",26
"I2231","I1886","F1024","father-child",26
"I2232","I1886","F1024","mother-child",26
"I2233","I1886","F1025","wife-husband",25
"I1886","I1585","F1025","father-child",25
"I2233","I1585","F1025","mother-child",25
"I2234","I2235","F1026","wife-husband",24
"I2235","I2236","F1026","father-child",25
"I2234","I2236","F1026","mother-child",24
"I2238","I2237","F1027","wife-husband",29
"I2240","I2239","F1028","wife-husband",28
"I2239","I1511","F1028","father-child",28
"I2240","I1511","F1028","mother-child",28
"I2239","I2241","F1028","father-child",28
"I2240","I2241","F1028","mother-child",28
"I2267","I1601","F1047","father-child",21
"I2268","I1598","F1048","father-child",22
"I2269","I1596","F1049","father-child",20
"I2270","I1327","F1050","father-child",18
"I1327","I2271","F1051","wife-husband",17
"I2271","I998","F1051","father-child",17
"I1327","I998","F1051","mother-child",17
"I2272","I1218","F1052","father-child",20
"I1025","I2273","F1053","wife-husband",19
"I2549","I2274","F1054","wife-husband",13
"I2274","I1628","F1054","father-child",13
"I2549","I1628","F1054","mother-child",13
"I1019","I2275","F1055","wife-husband",19
"I995","I2276","F1056","wife-husband",18
"I2277","I1345","F1057","father-child",20
"I1345","I2278","F1058","wife-husband",19
"I2279","I1445","F1059","father-child",22
"I2281","I2282","F1060","wife-husband",20
"I2284","I2286","F1061","wife-husband",21
"I2284","I2287","F1062","wife-husband",21
"I2285","I2288","F1063","wife-husband",21
"I2285","I2289","F1064","wife-husband",21
"I2285","I2290","F1065","wife-husband",21
"I2291","I1413","F1066","father-child",22
"I1502","I2292","F1067","wife-husband",20
"I1502","I2293","F1068","wife-husband",20
"I2294","I2295","F1069","wife-husband",20
"I2296","I2297","F1070","wife-husband",21
"I2296","I2298","F1071","wife-husband",21
"I2296","I1338","F1072","wife-husband",21
"I2299","I1444","F1073","father-child",20
"I1444","I2300","F1074","wife-husband",19
"I2304","I2303","F1075","wife-husband",9
"I2303","I2301","F1075","father-child",9
"I2304","I2301","F1075","mother-child",9
"I2306","I2305","F1076","wife-husband",10
"I2305","I2304","F1076","father-child",10
"I2306","I2304","F1076","mother-child",10
"I2308","I2307","F1077","wife-husband",11
"I2307","I2305","F1077","father-child",11
"I2308","I2305","F1077","mother-child",11
"I2311","I2310","F1078","wife-husband",20
"I2310","I2312","F1078","father-child",20
"I2311","I2312","F1078","mother-child",20
"I2310","I2313","F1078","father-child",20
"I2311","I2313","F1078","mother-child",20
"I2310","I2314","F1078","father-child",20
"I2311","I2314","F1078","mother-child",20
"I2310","I869","F1078","father-child",20
"I2311","I869","F1078","mother-child",20
"I2310","I2315","F1078","father-child",20
"I2311","I2315","F1078","mother-child",20
"I2310","I2316","F1078","father-child",20
"I2311","I2316","F1078","mother-child",20
"I2310","I2317","F1078","father-child",20
"I2311","I2317","F1078","mother-child",20
"I2310","I2318","F1078","father-child",20
"I2311","I2318","F1078","mother-child",20
"I2319","I2312","F1079","wife-husband",20
"I2319","I2320","F1080","wife-husband",20
"I2321","I2313","F1081","wife-husband",22
"I2313","I2324","F1081","father-child",21
"I2321","I2324","F1081","mother-child",22
"I2322","I2313","F1082","wife-husband",22
"I2323","I2313","F1083","wife-husband",22
"I2325","I2314","F1084","wife-husband",22
"I2325","I2326","F1085","wife-husband",22
"I2316","I2327","F1086","wife-husband",21
"I2317","I2328","F1087","wife-husband",21
"I2318","I2329","F1088","wife-husband",21
"I2330","I2315","F1089","wife-husband",22
"I2331","I2315","F1090","wife-husband",21
"I2106","I2332","F1091","wife-husband",18
"I2107","I2333","F1092","wife-husband",18
"I2334","I2335","F1093","wife-husband",18
"I2336","I2104","F1094","wife-husband",19
"I2339","I2340","F1095","wife-husband",19
"I2340","I2394","F1095","father-child",20
"I2339","I2394","F1095","mother-child",19
"I2340","I2403","F1095","father-child",20
"I2339","I2403","F1095","mother-child",19
"I2342","I2341","F1096","wife-husband",19
"I2341","I2343","F1096","father-child",19
"I2342","I2343","F1096","mother-child",19
"I2341","I2337","F1096","father-child",19
"I2342","I2337","F1096","mother-child",19
"I2341","I857","F1096","father-child",19
"I2342","I857","F1096","mother-child",19
"I2344","I2343","F1097","wife-husband",21
"I2345","I2343","F1098","wife-husband",21
"I2343","I2355","F1098","father-child",20
"I2345","I2355","F1098","mother-child",21
"I2343","I2356","F1098","father-child",20
"I2345","I2356","F1098","mother-child",21
"I2343","I2357","F1098","father-child",20
"I2345","I2357","F1098","mother-child",21
"I2346","I857","F1099","wife-husband",19
"I2347","I2341","F1100","wife-husband",20
"I2341","I2348","F1100","father-child",19
"I2347","I2348","F1100","mother-child",20
"I2341","I2349","F1100","father-child",19
"I2347","I2349","F1100","mother-child",20
"I2341","I2350","F1100","father-child",19
"I2347","I2350","F1100","mother-child",20
"I2351","I2348","F1101","wife-husband",21
"I2352","I2348","F1102","wife-husband",21
"I2349","I2353","F1103","wife-husband",20
"I2350","I2354","F1104","wife-husband",20
"I2358","I2355","F1105","wife-husband",22
"I2355","I2359","F1105","father-child",21
"I2358","I2359","F1105","mother-child",22
"I2355","I2360","F1105","father-child",21
"I2358","I2360","F1105","mother-child",22
"I2355","I2361","F1105","father-child",21
"I2358","I2361","F1105","mother-child",22
"I2355","I2362","F1105","father-child",21
"I2358","I2362","F1105","mother-child",22
"I2355","I2363","F1105","father-child",21
"I2358","I2363","F1105","mother-child",22
"I2356","I2364","F1106","wife-husband",21
"I2365","I2357","F1107","wife-husband",22
"I2366","I2359","F1108","wife-husband",23
"I2359","I2367","F1108","father-child",22
"I2366","I2367","F1108","mother-child",23
"I2368","I2367","F1109","wife-husband",24
"I2367","I2369","F1109","father-child",23
"I2368","I2369","F1109","mother-child",24
"I2370","I2369","F1110","wife-husband",25
"I2371","I2359","F1111","wife-husband",23
"I2359","I2372","F1111","father-child",22
"I2371","I2372","F1111","mother-child",23
"I2359","I2387","F1111","father-child",22
"I2371","I2387","F1111","mother-child",23
"I2373","I2372","F1112","wife-husband",24
"I2374","I2372","F1113","wife-husband",24
"I2372","I2375","F1113","father-child",23
"I2374","I2375","F1113","mother-child",24
"I2372","I2376","F1113","father-child",23
"I2374","I2376","F1113","mother-child",24
"I2372","I2377","F1113","father-child",23
"I2374","I2377","F1113","mother-child",24
"I2372","I2378","F1113","father-child",23
"I2374","I2378","F1113","mother-child",24
"I2372","I2379","F1113","father-child",23
"I2374","I2379","F1113","mother-child",24
"I2380","I2375","F1114","wife-husband",25
"I2381","I2376","F1115","wife-husband",25
"I2382","I2377","F1116","wife-husband",25
"I2382","I2383","F1117","wife-husband",25
"I2378","I2384","F1118","wife-husband",24
"I2379","I2385","F1119","wife-husband",24
"I2379","I2386","F1120","wife-husband",24
"I2388","I2387","F1121","wife-husband",24
"I2389","I2108","F1122","wife-husband",19
"I2390","I2108","F1123","wife-husband",19
"I2390","I2391","F1124","wife-husband",19
"I2393","I2392","F1125","wife-husband",19
"I2392","I2327","F1125","father-child",19
"I2393","I2327","F1125","mother-child",19
"I2392","I2108","F1125","father-child",19
"I2393","I2108","F1125","mother-child",19
"I2392","I2319","F1125","father-child",19
"I2393","I2319","F1125","mother-child",19
"I2395","I2392","F1126","wife-husband",20
"I2399","I2396","F1127","wife-husband",19
"I2399","I2400","F1128","wife-husband",19
"I2401","I2397","F1129","wife-husband",19
"I2402","I2397","F1130","wife-husband",19
"I2404","I2394","F1131","wife-husband",21
"I2403","I2405","F1132","wife-husband",20
"I2405","I2406","F1132","father-child",21
"I2403","I2406","F1132","mother-child",20
"I2405","I2407","F1132","father-child",21
"I2403","I2407","F1132","mother-child",20
"I2405","I2331","F1132","father-child",21
"I2403","I2331","F1132","mother-child",20
"I2405","I2408","F1132","father-child",21
"I2403","I2408","F1132","mother-child",20
"I2405","I2409","F1132","father-child",21
"I2403","I2409","F1132","mother-child",20
"I2410","I2406","F1133","wife-husband",22
"I2331","I2411","F1134","wife-husband",21
"I2331","I2412","F1135","wife-husband",21
"I2408","I2413","F1136","wife-husband",21
"I2409","I2414","F1137","wife-husband",21
"I2417","I2418","F1138","wife-husband",14
"I2418","I2416","F1138","father-child",14
"I2417","I2416","F1138","mother-child",14
"I2418","I2420","F1138","father-child",14
"I2417","I2420","F1138","mother-child",14
"I2419","I2418","F1139","father-child",15
"I2421","I2420","F1140","wife-husband",13
"I2420","I2427","F1140","father-child",14
"I2421","I2427","F1140","mother-child",13
"I2422","I2420","F1141","wife-husband",15
"I2420","I2430","F1141","father-child",14
"I2422","I2430","F1141","mother-child",15
"I2420","I2431","F1141","father-child",14
"I2422","I2431","F1141","mother-child",15
"I2425","I2424","F1142","wife-husband",9
"I2424","I2880","F1142","father-child",9
"I2425","I2880","F1142","mother-child",9
"I2882","I2423","F1143","wife-husband",10
"I2423","I2426","F1143","father-child",10
"I2882","I2426","F1143","mother-child",10
"I2423","I2424","F1143","father-child",10
"I2882","I2424","F1143","mother-child",10
"I2423","I2507","F1143","father-child",10
"I2882","I2507","F1143","mother-child",10
"I2427","I2428","F1144","wife-husband",14
"I2428","I2429","F1144","father-child",15
"I2427","I2429","F1144","mother-child",14
"I2432","I2433","F1145","wife-husband",16
"I2433","I2434","F1145","father-child",17
"I2432","I2434","F1145","mother-child",16
"I2431","I2432","F1146","father-child",15
"I2614","I2448","F1147","wife-husband",6
"I2448","I2973","F1147","father-child",6
"I2614","I2973","F1147","mother-child",6
"I2448","I2974","F1147","father-child",6
"I2614","I2974","F1147","mother-child",6
"I2448","I2975","F1147","father-child",6
"I2614","I2975","F1147","mother-child",6
"I2448","I139","F1147","father-child",6
"I2614","I139","F1147","mother-child",6
"I2448","I205","F1147","father-child",6
"I2614","I205","F1147","mother-child",6
"I2448","I138","F1147","father-child",6
"I2614","I138","F1147","mother-child",6
"I2448","I1696","F1147","father-child",6
"I2614","I1696","F1147","mother-child",6
"I2439","I2438","F1148","wife-husband",14
"I2438","I1248","F1148","father-child",14
"I2439","I1248","F1148","mother-child",14
"I2438","I2522","F1148","father-child",14
"I2439","I2522","F1148","mother-child",14
"I2438","I2523","F1148","father-child",14
"I2439","I2523","F1148","mother-child",14
"I2436","I2435","F1149","wife-husband",5
"I2435","I1614","F1149","father-child",5
"I2436","I1614","F1149","mother-child",5
"I2437","I1438","F1150","father-child",8
"I2547","I838","F1151","wife-husband",17
"I2443","I2442","F1152","wife-husband",18
"I2442","I841","F1152","father-child",18
"I2443","I841","F1152","mother-child",18
"I2445","I2444","F1153","wife-husband",2
"I2444","I1612","F1153","father-child",2
"I2445","I1612","F1153","mother-child",2
"I2449","I1698","F1154","wife-husband",7
"I1698","I2901","F1154","father-child",6
"I2449","I2901","F1154","mother-child",7
"I1698","I2902","F1154","father-child",6
"I2449","I2902","F1154","mother-child",7
"I1698","I2903","F1154","father-child",6
"I2449","I2903","F1154","mother-child",7
"I2450","I2449","F1155","father-child",8
"I2477","I2451","F1156","wife-husband",25
"I2451","I1741","F1156","father-child",25
"I2477","I1741","F1156","mother-child",25
"I2487","I2464","F1157","wife-husband",24
"I2464","I2466","F1157","father-child",23
"I2487","I2466","F1157","mother-child",24
"I2453","I2452","F1158","wife-husband",26
"I2452","I2469","F1158","father-child",26
"I2453","I2469","F1158","mother-child",26
"I2452","I1869","F1158","father-child",26
"I2453","I1869","F1158","mother-child",26
"I2452","I2470","F1158","father-child",26
"I2453","I2470","F1158","mother-child",26
"I2452","I2471","F1158","father-child",26
"I2453","I2471","F1158","mother-child",26
"I2452","I2472","F1158","father-child",26
"I2453","I2472","F1158","mother-child",26
"I2452","I2473","F1158","father-child",26
"I2453","I2473","F1158","mother-child",26
"I2452","I2474","F1158","father-child",26
"I2453","I2474","F1158","mother-child",26
"I2455","I2454","F1159","wife-husband",27
"I2454","I2452","F1159","father-child",27
"I2455","I2452","F1159","mother-child",27
"I2456","I2454","F1160","wife-husband",28
"I2535","I2457","F1161","wife-husband",28
"I2457","I2454","F1161","father-child",28
"I2535","I2454","F1161","mother-child",28
"I2467","I1557","F1166","father-child",27
"I2468","I2467","F1167","father-child",28
"I2475","I1869","F1168","wife-husband",26
"I2476","I1869","F1169","wife-husband",26
"I1869","I2451","F1169","father-child",25
"I2476","I2451","F1169","mother-child",26
"I2478","I2451","F1170","wife-husband",26
"I2479","I2451","F1171","wife-husband",26
"I2451","I2480","F1171","father-child",25
"I2479","I2480","F1171","mother-child",26
"I2483","I2482","F1172","father-child",24
"I2488","I2487","F1173","father-child",25
"I2489","I2488","F1174","father-child",26
"I2490","I2465","F1175","wife-husband",24
