"source","target","const_culture","const_abbr","const_id"
92791,92833,"boorong","Nln","boorong-Nln"
92833,93017,"boorong","Nln","boorong-Nln"
93017,93194,"boorong","Nln","boorong-Nln"
93194,93279,"boorong","Nln","boorong-Nln"
93279,92405,"boorong","Nln","boorong-Nln"
92405,92420,"boorong","Nln","boorong-Nln"
92420,91852,"boorong","Nln","boorong-Nln"
91852,91971,"boorong","Nln","boorong-Nln"
33152,33478,"boorong","Unu","boorong-Unu"
33478,33575,"boorong","Unu","boorong-Unu"
33575,33804,"boorong","Unu","boorong-Unu"
33804,34041,"boorong","Unu","boorong-Unu"
34041,34318,"boorong","Unu","boorong-Unu"
34318,34579,"boorong","Unu","boorong-Unu"
34579,34798,"boorong","Unu","boorong-Unu"
34798,34981,"boorong","Unu","boorong-Unu"
34981,35037,"boorong","Unu","boorong-Unu"
35037,35044,"boorong","Unu","boorong-Unu"
35044,34924,"boorong","Unu","boorong-Unu"
34924,34814,"boorong","Unu","boorong-Unu"
34814,34624,"boorong","Unu","boorong-Unu"
34624,34331,"boorong","Unu","boorong-Unu"
33804,33817,"boorong","Unu","boorong-Unu"
33817,33611,"boorong","Unu","boorong-Unu"
33611,33532,"boorong","Unu","boorong-Unu"
33532,33492,"boorong","Unu","boorong-Unu"
33532,33040,"boorong","Unu","boorong-Unu"
33492,33856,"boorong","Unu","boorong-Unu"
33856,33760,"boorong","Unu","boorong-Unu"
33760,33492,"boorong","Unu","boorong-Unu"
33856,33817,"boorong","Unu","boorong-Unu"
2021,2021,"boorong","Kts","boorong-Kts"
15371,16245,"boorong","Ktc","boorong-Ktc"
16245,17440,"boorong","Ktc","boorong-Ktc"
17440,24372,"boorong","Ktc","boorong-Ktc"
24372,34481,"boorong","Ktc","boorong-Ktc"
34481,33682,"boorong","Ktc","boorong-Ktc"
33682,35228,"boorong","Ktc","boorong-Ktc"
24372,37331,"boorong","Ktc","boorong-Ktc"
24372,26069,"boorong","Ktc","boorong-Ktc"
24372,17678,"boorong","Ktc","boorong-Ktc"
101589,102080,"boorong","Otc","boorong-Otc"
102080,102281,"boorong","Otc","boorong-Otc"
102281,102532,"boorong","Otc","boorong-Otc"
102532,102029,"boorong","Otc","boorong-Otc"
102029,101958,"boorong","Otc","boorong-Otc"
102029,101909,"boorong","Otc","boorong-Otc"
102029,101589,"boorong","Otc","boorong-Otc"
102532,102611,"boorong","Otc","boorong-Otc"
30324,31592,"boorong","Wpl","boorong-Wpl"
31592,32349,"boorong","Wpl","boorong-Wpl"
32349,33347,"boorong","Wpl","boorong-Wpl"
33347,34045,"boorong","Wpl","boorong-Wpl"
22701,23364,"boorong","Cwp","boorong-Cwp"
23364,23972,"boorong","Cwp","boorong-Cwp"
23972,24244,"boorong","Cwp","boorong-Cwp"
24244,24327,"boorong","Cwp","boorong-Cwp"
24327,24305,"boorong","Cwp","boorong-Cwp"
23972,24436,"boorong","Cwp","boorong-Cwp"
74395,74395,"boorong","Tch","boorong-Tch"
96229,97229,"boorong","Tot","boorong-Tot"
97229,97938,"boorong","Tot","boorong-Tot"
97938,98526,"boorong","Tot","boorong-Tot"
98526,99158,"boorong","Tot","boorong-Tot"
97278,97649,"boorong","Tot","boorong-Tot"
97649,98036,"boorong","Tot","boorong-Tot"
67459,67275,"boorong","Mar","boorong-Mar"
67275,67927,"boorong","Mar","boorong-Mar"
67927,69673,"boorong","Mar","boorong-Mar"
69673,71762,"boorong","Mar","boorong-Mar"
71762,71795,"boorong","Mar","boorong-Mar"
69673,72105,"boorong","Mar","boorong-Mar"
69673,71053,"boorong","Mar","boorong-Mar"
72105,74666,"boorong","Mar","boorong-Mar"
71053,73555,"boorong","Mar","boorong-Mar"
73555,74666,"boorong","Mar","boorong-Mar"
89931,89931,"boorong","Wrn","boorong-Wrn"
67480,67480,"boorong","Wkr","boorong-Wkr"
21421,21421,"boorong","Gel","boorong-Gel"
100064,100064,"boorong","Col","boorong-Col"
92953,93542,"boorong","Won","boorong-Won"
93542,94005,"boorong","Won","boorong-Won"
94005,94160,"boorong","Won","boorong-Won"
94160,94114,"boorong","Won","boorong-Won"
94114,93825,"boorong","Won","boorong-Won"
93825,93174,"boorong","Won","boorong-Won"
93174,91875,"boorong","Won","boorong-Won"
44816,44816,"boorong","Min","boorong-Min"
20889,20648,"chinese","001","chinese-001"
20648,20455,"chinese","001","chinese-001"
20455,20205,"chinese","001","chinese-001"
21421,20885,"chinese","001","chinese-001"
20885,20713,"chinese","001","chinese-001"
20713,20205,"chinese","001","chinese-001"
20205,18724,"chinese","001","chinese-001"
21421,21683,"chinese","001","chinese-001"
1067,677,"chinese","002","chinese-002"
27989,26727,"chinese","003","chinese-003"
26727,26311,"chinese","003","chinese-003"
26311,25930,"chinese","003","chinese-003"
25930,24436,"chinese","003","chinese-003"
25930,25336,"chinese","003","chinese-003"
26727,27366,"chinese","003","chinese-003"
72622,74392,"chinese","004","chinese-004"
74392,76333,"chinese","004","chinese-004"
76333,74785,"chinese","004","chinese-004"
89341,90496,"chinese","005","chinese-005"
90496,92041,"chinese","005","chinese-005"
92041,92855,"chinese","005","chinese-005"
92855,93864,"chinese","005","chinese-005"
93864,93506,"chinese","005","chinese-005"
78820,78401,"chinese","006","chinese-006"
78401,78265,"chinese","006","chinese-006"
78265,78104,"chinese","006","chinese-006"
41822,41909,"chinese","007","chinese-007"
41909,42806,"chinese","007","chinese-007"
42806,42911,"chinese","007","chinese-007"
88635,89931,"chinese","008","chinese-008"
89931,90185,"chinese","008","chinese-008"
90185,89642,"chinese","008","chinese-008"
65474,66249,"chinese","009","chinese-009"
35350,34088,"chinese","010","chinese-010"
34088,32921,"chinese","010","chinese-010"
32921,32246,"chinese","010","chinese-010"
32921,30883,"chinese","010","chinese-010"
30883,30343,"chinese","010","chinese-010"
30883,31681,"chinese","010","chinese-010"
31681,34088,"chinese","010","chinese-010"
31681,32362,"chinese","010","chinese-010"
30343,29655,"chinese","010","chinese-010"
69427,69701,"chinese","011","chinese-011"
69701,70755,"chinese","011","chinese-011"
69427,69974,"chinese","011","chinese-011"
4463,3693,"chinese","012","chinese-012"
3693,3885,"chinese","012","chinese-012"
3885,3031,"chinese","012","chinese-012"
3031,3092,"chinese","012","chinese-012"
3092,2912,"chinese","012","chinese-012"
2912,3881,"chinese","012","chinese-012"
3881,4436,"chinese","012","chinese-012"
4436,5447,"chinese","012","chinese-012"
5447,5175,"chinese","012","chinese-012"
5175,5586,"chinese","012","chinese-012"
5586,6315,"chinese","012","chinese-012"
6315,6193,"chinese","012","chinese-012"
