"hip","proper","ra","dec","mag","t_eff"
9237,"",1.979444,-11.300955,6.46,4615
9295,"",1.990524,12.294876,6.09,7852
9307,"",1.993244,21.05857,5.89,4791
9312,"",1.993892,64.621602,5.29,9503
9313,"",1.994118,-42.030532,5.57,4751
9318,"",1.99475,-66.066558,6.09,4531
9326,"",1.996166,-20.824539,5.43,3671
9347,"",2.000084,-21.077831,3.99,3885
9353,"",2.002544,3.097015,5.89,5859
9372,"",2.007451,-8.523873,5.43,4174
9440,"",2.020759,-30.00183,5.34,5090
9459,"",2.02844,-44.713509,5.15,4041
9480,"",2.032644,70.90702,4.49,7991
9487,"",2.034117,2.763759,3.82,9213
9505,"",2.038359,54.487541,4.99,10870
9521,"",2.041185,-29.665642,6.4,8188
9533,"",2.043077,13.476716,5.97,3818
9562,"",2.047705,-23.886628,6.3,4257
9564,"",2.047913,64.901466,6,9152
9568,"",2.049177,77.916263,6.04,4652
9570,"",2.049433,33.284135,5.5,9152
9572,"",2.049602,-15.305932,5.87,4916
9573,"",2.050052,64.390018,5.59,7092
9586,"",2.052914,73.85057,6.12,8004
9589,"",2.053236,0.128507,5.42,8111
9598,"",2.057268,72.421294,3.95,9560
9621,"",2.060927,25.935471,5.64,6134
9622,"",2.061247,-4.103516,5.61,3807
9627,"",2.061836,18.253238,6.24,4120
9631,"",2.063381,-0.340251,5.96,5162
9640,"Almaak",2.064984,42.329725,2.1,4209
9655,"",2.07013,-11.85977,6.43,3993
9677,"",2.074844,-29.296819,4.68,13985
9685,"",2.076413,-54.881689,6.45,6794
9706,"",2.080836,7.735664,6.44,4639
9727,"",2.085315,77.281341,5.27,6992
9763,"",2.092103,76.11506,5.22,4940
9802,"",2.100734,74.583715,7.49,7628
9808,"",2.103169,49.156332,7.93,10395
9809,"",2.103406,8.248114,6.27,3683
9827,"",2.108141,0.035384,6.29,5059
9836,"",2.109423,22.648317,5.03,8291
9859,"",2.113676,25.704553,6.01,10011
9862,"",2.114458,-19.138869,6.39,4588
9884,"Hamal",2.119555,23.462423,2.01,4574
9909,"",2.126074,66.989343,9.08,7037
9951,"",2.134913,-41.88042,6.5,7738
9977,"",2.141454,37.859077,4.78,8298
9983,"",2.142655,44.459429,6.38,4918
9990,"",2.144606,58.423601,5.66,5913
9999,"",2.146017,-17.779155,6.07,3606
10000,"",2.146276,60.95492,8.81,6122
10031,"",2.152187,71.552006,6.57,6079
10035,"",2.152584,-43.516596,5.84,4495
10050,"",2.156419,17.224196,6.4,6408
10053,"",2.157036,25.939892,4.98,7022
10054,"",2.157062,81.295945,6.05,8313
10064,"",2.159058,34.987297,3,8153
10069,"",2.159668,-24.345785,6.48,7275
10096,"",2.163461,-40.866501,6.49,6590
10111,"",2.168,-43.815574,6.32,5055
10115,"",2.168817,53.843091,6.31,4952
10138,"",2.173673,-50.823725,6.12,5256
10155,"",2.177109,19.500338,5.68,3668
10176,"",2.181342,39.039526,6.09,10480
10203,"",2.186682,25.936938,6.01,4217
10212,"",2.189189,8.569805,5.64,6010
10215,"",2.189507,-10.052162,6,6645
10220,"",2.190283,31.526398,6.24,8359
10227,"",2.191443,57.645543,6.38,7229
10234,"",2.193287,-1.825429,5.94,4914
10273,"",2.20438,2.745551,6.49,4776
10280,"",2.206191,30.303067,4.94,5364
10296,"",2.210427,24.167778,5.96,4215
10305,"",2.213206,-2.393637,5.65,6099
10306,"",2.213355,21.210993,5.23,6470
10309,"",2.21388,79.69154,6.46,7538
10320,"",2.21513,-30.723825,5.27,9727
10324,"",2.216665,8.846717,4.36,5101
10326,"",2.21694,-21.000137,5.86,4838
10328,"",2.217584,15.27986,5.72,3891
10340,"",2.220369,44.231652,4.84,4032
10350,"",2.22252,74.027721,6.25,5021
10361,"",2.225975,53.058589,6.5,3606
10366,"",2.226728,51.065818,5.31,4997
10379,"",2.228225,58.560586,6.43,6067
10388,"",2.229989,64.855011,7.43,8044
10396,"",2.231543,-9.06463,6.43,4135
10403,"",2.234022,47.484241,6.05,6700
10418,"",2.237366,-67.841441,5.57,3880
10438,"",2.241417,66.524428,6.05,5752
10440,"",2.242208,-41.166765,5.91,4918
10446,"",2.24388,28.691185,6.35,4934
10513,"",2.25794,-67.746366,5.67,4313
10535,"",2.261884,25.043043,5.57,6203
10540,"",2.262789,25.782937,5.79,6550
10557,"",2.265387,63.236301,7.04,2424
10559,"",2.265635,33.358895,5.25,9589
10562,"",2.266033,47.811937,6.37,4794
10602,"",2.275154,-51.512165,3.56,12367
10623,"",2.279251,83.561414,6.45,4946
10633,"",2.281032,57.055246,6.48,7317
10642,"",2.283068,-6.422116,5.51,4924
10644,"",2.284191,34.224231,4.84,5870
10670,"",2.288573,33.847194,4.03,9275
10718,"",2.29996,57.89982,5.75,4533
10723,"",2.3004,1.757802,5.6,5939
10729,"",2.301275,57.516321,5.99,4776
10732,"",2.302094,19.901164,5.58,9379
10777,"",2.311762,45.639706,8.77,7864
10793,"",2.315831,28.642674,5.29,9059
10795,"",2.316097,23.167815,6.45,6842
10798,"",2.316255,-25.945687,6.33,5492
10814,"",2.319675,46.472261,6.21,7991
10819,"",2.321337,47.379973,5.31,9447
10826,"Mira",2.322442,-2.977643,6.47,4916
10830,"",2.322974,48.955463,6.44,6604
10832,"",2.323546,-41.848367,6.36,4555
10854,"",2.327994,-4.345573,6.5,8608
10871,"",2.331739,-55.944796,5.81,3850
10924,"",2.344864,47.310804,6.17,11493
10944,"",2.349499,50.151466,5.57,11347
11001,"",2.362498,-68.659418,4.08,9094
11020,"",2.365399,57.242916,6.4,6010
11021,"",2.36573,0.395675,5.29,3647
11029,"",2.367092,-10.777534,5.43,6900
11033,"",2.368051,-17.662169,5.89,4437
11043,"",2.369927,-43.199811,6.3,4867
11046,"",2.37011,-0.884852,5.42,7042
11060,"",2.372621,55.845653,5.16,6875
11072,"",2.375704,-23.816326,5.19,5867
11090,"",2.380644,41.396297,5.81,7275
11095,"",2.38123,-73.645792,5.99,4686
11102,"",2.381852,-51.092129,5.9,7691
11108,"",2.382673,-18.354982,6.22,4964
11121,"",2.385166,-37.576144,6.47,3799
11174,"",2.397707,55.364861,6.29,5177
11212,"",2.405588,-25.847459,6.45,4288
11220,"",2.406919,50.006546,5.19,4890
11231,"",2.4094,-40.840458,6.17,5712
11249,"",2.413627,10.610565,5.48,11615
11258,"",2.414987,-60.311947,5.36,6752
11261,"",2.416219,-2.780031,6.34,9695
11279,"",2.421119,56.609823,6.25,7488
11293,"",2.42402,-66.494026,6.39,3969
11313,"",2.42706,50.278631,4.73,3929
11345,"",2.432501,-12.29048,4.88,9958
11348,"",2.433431,-15.341247,5.88,8329
11381,"",2.443115,-20.042617,5.89,4411
11407,"",2.449755,-47.70384,4.24,13018
11415,"",2.452011,27.012395,6.14,4058
11427,"",2.456498,10.198326,6.45,6501
11432,"",2.457715,31.80128,5.55,4639
11465,"",2.46438,50.569974,6.16,6568
11474,"",2.466647,1.960846,6.45,4906
11477,"",2.467139,-33.811039,5.13,8547
11479,"",2.467878,-64.299768,6.35,9924
11484,"",2.469317,8.460054,4.3,10458
11486,"",2.469439,29.66933,5.29,7162
11524,"",2.47651,-31.102445,6.11,4654
11548,"",2.480139,29.93176,5.89,5928
11569,"",2.484437,67.402474,4.46,8064
11578,"",2.487133,23.469026,6.2,8050
11603,"",2.493155,9.565629,6.09,4807
11644,"",2.503811,-25.186442,6.5,7249
11651,"",2.504611,33.833707,6.26,4702
11670,"",2.508986,25.235036,5.88,6673
11671,"",2.509109,-22.545318,6.17,3825
11678,"",2.510671,19.855301,6.14,7499
11687,"",2.512556,0.255749,6,7965
11698,"",2.51511,17.703856,6.21,5035
11738,"",2.525027,2.267182,5.27,4371
11757,"",2.527834,-79.109382,5.27,4886
11767,"Polaris",2.52975,89.264109,1.97,5769
11783,"",2.534786,-15.244677,4.74,6483
11784,"",2.535045,36.147271,5.15,4039
11791,"",2.53595,-1.034896,5.36,4842
11802,"",2.537432,-36.427307,6.28,4798
11840,"",2.547952,34.54241,5.84,4695
11843,"",2.548372,15.034554,6,5999
11867,"",2.551952,-34.649967,5.91,4729
11907,"",2.561173,-20.001921,6.19,4664
11918,"",2.564085,-28.232343,4.96,10395
11925,"",2.56517,-51.093546,6.24,6248
12002,"",2.578507,-7.859445,5.74,4171
12022,"",2.584482,7.470993,6.17,4750
12057,"",2.591083,39.66438,6.36,11523
12072,"",2.594095,37.312263,5.72,4178
12086,"",2.596336,34.687558,5.38,3635
12093,"",2.597909,5.593246,4.87,5097
12107,"",2.600013,-7.831597,5.53,3762
12114,"268 G. Cet",2.601357,6.88687,5.79,5014
12122,"",2.602574,-30.044978,5.74,4817
12148,"",2.609742,7.730026,5.81,4774
12153,"",2.610531,12.447639,5.64,6219
12160,"",2.611954,31.607667,6.07,4751
12181,"",2.615879,38.733581,5.91,6277
12186,"",2.616281,-34.577977,5.78,5712
12189,"",2.61681,24.647222,6.48,6243
12200,"",2.618489,32.891092,6.23,6223
12222,"",2.622933,63.881416,8.57,5729
12225,"",2.623425,-52.543086,5.3,7275
12239,"",2.626676,65.745336,5.8,3870
12247,"",2.628278,-3.396175,5.65,4809
12272,"",2.633542,7.695276,6.4,6586
12273,"",2.633909,72.818252,5.17,5061
12287,"",2.638288,37.726715,6.19,6327
12288,"",2.638515,-30.194062,5.84,6387
12300,"",2.640227,-37.990545,6.48,6198
12305,"",2.641098,38.089141,6.29,9993
12318,"",2.643557,3.443205,6.21,4851
12332,"",2.646943,21.961408,5.45,7965
12387,"",2.658044,0.328511,4.08,18042
12390,"",2.659398,-11.872156,4.83,6514
12394,"",2.659799,-68.266946,4.12,10634
12413,"",2.663326,-42.89167,4.74,8805
12444,"",2.670117,-9.452875,5.79,6186
12447,"",2.671026,6.111944,6.26,6742
12484,"",2.677666,-54.549911,5.21,6677
12486,"",2.677781,-39.855375,4.11,4838
12489,"",2.678075,27.060943,5.3,8617
12530,"",2.687222,-0.695653,5.72,6239
12562,"",2.692814,-14.549276,5.98,6595
12584,"",2.696757,-3.213807,6.07,4533
12608,"",2.701834,-38.383686,5.99,5016
12611,"",2.702345,-46.524441,6.09,5105
12621,"",2.703739,42.777948,8.82,8845
12623,"",2.704144,40.193944,4.91,5961
12640,"",2.706094,20.011465,5.74,9790
12647,"",2.708038,10.741725,6.32,8776
12653,"",2.709265,-50.800294,5.4,6040
12686,"",2.716528,53.526105,5.85,4620
12690,"",2.717182,48.265245,6.3,4594
12692,"",2.717451,55.106019,5.76,12007
12706,"",2.721678,3.235818,3.47,8513
12708,"",2.722287,-40.527905,6.35,9873
12717,"",2.724034,-66.714252,6.23,6114
12719,"",2.724198,27.707146,4.65,12443
12720,"",2.724698,-2.531452,6.48,4886
12744,"",2.730901,25.638343,6.35,8547
12768,"",2.734766,44.29704,5.43,5044
12770,"",2.735375,-13.858696,4.24,12443
12775,"",2.736273,-52.570597,6.15,8556
12777,"",2.736634,49.228448,4.1,6227
12784,"",2.738642,17.763928,6.4,4588
12786,"",2.739037,-32.524715,6.21,9026
12803,"",2.742493,15.311862,5.78,9907
12821,"",2.747133,67.82463,5.95,8181
12828,"",2.749039,10.114146,4.27,7162
12832,"",2.749328,12.445761,5.17,7571
12843,"",2.751715,-18.572563,4.47,6365
12862,"",2.755807,4.711629,6.04,7157
12871,"",2.757629,-63.704553,5.73,4985
12876,"",2.759048,-67.616617,4.83,8835
12964,"",2.779195,-21.639521,6.48,6790
12982,"",2.782865,35.983523,6.27,4979
12990,"",2.784328,35.55468,6.28,6799
13008,"",2.786425,-22.48575,6.47,6738
13036,"",2.791987,44.272198,6.45,5766
13055,"",2.796568,81.448475,5.8,4323
13061,"",2.79848,29.247118,4.52,4643
13108,"",2.808913,18.28379,5.83,4463
13121,"",2.81275,25.188064,5.89,10065
13133,"",2.815419,69.63429,6.26,8077
13141,"",2.817062,-62.806521,5.25,8447
13147,"",2.818169,-32.405898,4.45,4886
13165,"",2.821544,17.464309,5.26,10749
13176,"",2.824143,37.326411,6.45,6627
13178,"",2.825205,57.084318,6.25,5322
13197,"",2.830824,-24.560311,6.14,4853
13202,"",2.831716,-27.941981,5.39,9352
13209,"",2.833063,27.260507,3.61,11677
13225,"",2.837438,-35.843636,5.92,5055
13244,"",2.841255,-75.066947,4.76,4262
13254,"",2.843063,38.318644,4.22,7002
13257,"",2.843137,36.948328,6.44,5835
13265,"",2.844557,-35.675849,5.48,4391
13268,"",2.844945,55.895496,3.77,3503
13271,"",2.846611,-39.932224,6.36,9026
13288,"",2.850645,-21.004019,4.76,5040
13327,"",2.858218,15.082071,5.52,11646
13328,"",2.858566,35.059741,4.56,3885
13339,"",2.861594,46.841939,5.86,5046
13347,"",2.862749,58.314291,6.46,8423
13363,"",2.865621,-30.81452,6.38,6353
13367,"",2.866319,68.888497,5.94,5564
13387,"",2.87194,-62.909583,6.03,4407
13402,"",2.87559,-12.769714,6.05,5137
13421,"",2.880761,-9.441236,6.31,7791
13424,"",2.881118,52.997353,6.35,8513
13429,"",2.881846,-65.455291,6.47,4834
13448,"",2.886582,16.48346,6.3,6470
13462,"",2.889186,48.569955,6.23,4524
13473,"",2.892885,-38.437004,5.93,6559
13479,"",2.893144,-22.376308,5.93,4772
13490,"",2.895168,38.337488,5.34,6622
13518,"",2.901797,-50.871402,6.22,3848
13531,"",2.904295,52.762479,3.93,5397
13654,"",2.930138,18.33164,5.76,4074
13665,"",2.932452,61.521138,5.59,6523
13679,"",2.937158,8.381563,5.97,6378
13700,"",2.940181,64.332442,6.17,NA
13701,"",2.940458,-8.898144,3.89,4686
13702,"",2.940596,18.023119,5.58,6408
13713,"",2.942584,47.164006,6.05,4315
13717,"",2.943729,-3.71232,5.16,8591
13732,"",2.947405,51.261284,6.22,3857
13756,"",2.951271,4.50103,6.15,3720
13768,"",2.953584,-29.855289,6.29,6404
13775,"",2.954801,31.934219,5.1,9634
13782,"",2.9566,-23.862164,5.44,7549
13789,"",2.959063,-38.190925,6.41,9807
13832,"",2.967314,38.614926,6.06,4155
13834,"",2.968114,20.668733,5.8,6659
13835,"",2.968258,-23.606012,5.82,4267
13847,"Acamar",2.971023,-40.304672,2.88,8239
13874,"",2.978355,-2.782877,5.22,9339
13879,"",2.979352,39.662728,4.68,8766
13883,"",2.979806,-9.776506,6.14,7645
13884,"",2.979939,-64.071284,4.98,8254
13905,"",2.984356,35.183128,4.94,4431
13907,"",2.985137,-28.907213,6.14,4766
13914,"",2.986868,21.340429,4.63,8939
13942,"",2.993381,-25.274133,5.69,6604
13947,"",2.993973,-32.507198,6.32,9503
13949,"",2.99441,41.032941,5.89,4085
13951,"",2.994767,-2.464952,5.56,10894
13954,"",2.99525,8.907365,4.71,11972
13965,"",2.997164,47.220693,5.47,5121
13997,"",3.003303,38.13174,6.11,10545
14036,"",3.012261,10.870388,5.93,3797
14040,"",3.014133,-2.878618,6.11,3230
14043,"",3.014501,52.351744,5.24,10375
14060,"",3.019451,-7.663012,5.75,4768
14086,"",3.027115,-28.091554,5.88,5302
14104,"",3.031195,5.336151,6.24,4772
14109,"",3.031706,26.462354,5.91,8146
14110,"",3.032255,-9.961407,5.84,4679
14124,"",3.03591,-6.494543,6.2,5902
14131,"",3.037615,-71.902457,5.51,12560
14135,"Menkar",3.037992,4.089734,2.54,3700
14143,"",3.039588,4.352884,5.62,11905
14146,"",3.039863,-23.624472,4.08,7998
14168,"",3.045076,-7.685472,5.32,4966
14187,"",3.048849,-46.975036,5.81,4316
14232,"",3.058376,28.269906,6.38,7188
14240,"",3.060239,-59.737775,5.12,6973
14264,"",3.065763,47.84848,6.48,7213
14293,"",3.071254,-7.600857,5.26,7809
14315,"",3.077241,1.863604,6.05,4764
14318,"",3.077957,15.856023,6.37,4160
14328,"",3.079942,53.50644,2.91,5516
14354,"",3.08627,38.840274,3.32,3937
14355,"",3.086471,-8.274247,6.3,4811
14365,"",3.089171,40.582181,6.06,4828
14376,"",3.090747,25.255174,5.45,10029
14382,"",3.092338,56.705719,4.77,4815
14392,"",3.094489,56.068965,6.1,4757
14417,"",3.102203,79.418535,5.49,3852
14439,"",3.106579,13.18725,5.64,4688
14456,"",3.109303,-6.088555,5.23,3839
14502,"",3.121947,64.057594,5.89,9839
14514,"",3.123798,17.879995,6.13,12482
14521,"",3.125541,-78.989244,5.67,7229
14544,"",3.129817,47.308709,6.38,8283
14547,"",3.130271,-69.26492,6.12,4828
14551,"",3.13079,-27.831151,6.18,7978
14566,"",3.134401,52.213511,6.33,9823
14576,"Algol",3.136148,40.955648,2.09,9575
14586,"",3.139197,18.795053,6.24,3872
14607,"",3.144109,8.471069,6.28,4800
14626,"",3.148384,62.384596,6.47,7588
14632,"",3.151005,49.613278,4.05,5913
14649,"",3.155592,20.761123,6.41,4421
14668,"",3.158258,44.857544,3.79,4888
14677,"",3.160206,29.07708,5.74,8336
14719,"",3.169122,27.819766,6.42,9339
14748,"",3.174179,26.896233,6.02,4359
14749,"",3.174235,-48.734156,6.11,4632
14757,"",3.176496,-23.738548,6.37,5027
14764,"",3.177443,11.872627,5.97,10634
14791,"",3.183549,64.896266,6.5,7998
14797,"",3.184801,-13.264284,6.36,5845
14814,"",3.18798,-16.024967,6.25,4547
14817,"",3.188163,39.611582,4.61,4638
14819,"",3.188549,-3.811595,6.08,3575
14821,"",3.189422,13.047845,6.11,4777
14838,"",3.193822,19.726677,4.35,4787
14844,"",3.195229,81.47071,5.92,8091
14862,"",3.198957,74.393659,4.85,9082
14879,"",3.201249,-28.987618,3.8,6110
14887,"",3.202654,42.375905,6.15,11646
14893,"",3.203957,27.256968,5.78,11871
14913,"",3.207146,-44.41966,5.92,6545
14914,"",3.207333,47.725875,6.32,4119
14915,"",3.207324,6.660883,5.55,4828
14930,"",3.209209,-57.321549,5.71,NA
14954,"",3.212899,-1.196101,5.07,5987
14972,"",3.21708,-35.943688,6.29,10995
15004,"",3.223297,48.176953,5.93,4904
15024,"",3.227207,-29.804129,6.17,4772
15110,"",3.24836,21.044441,4.87,9634
15118,"",3.249049,42.503637,6.07,4677
15125,"",3.250075,-26.100459,6.25,9048
15154,"",3.255677,30.556689,5.61,9366
15191,"",3.263095,32.856712,6.3,6890
15192,"",3.263325,57.14062,5.79,5742
15193,"",3.263519,50.95589,6.46,8455
15197,"",3.263896,-8.81973,4.8,7583
15201,"",3.265951,-77.388454,5.51,6554
15203,"",3.266904,-5.918705,6.17,9807
15204,"",3.267182,34.688513,6.25,7270
15209,"",3.267903,45.346133,6.15,3561
15219,"",3.270057,50.937664,5.04,4652
15230,"",3.272701,-5.730464,6.3,3647
15241,"",3.276442,32.184018,5.98,4873
15244,"",3.276602,-9.154676,6.14,6696
15282,"",3.286515,40.482979,6.44,9958
15305,"",3.290722,-47.751664,5.84,4442
15309,"",3.292093,65.658367,6.41,8635
15323,"",3.29446,31.127048,6.4,5991
15330,"",3.295903,-62.575322,5.53,5752
15334,"",3.296042,39.283373,5.97,8855
15338,"",3.296485,44.025024,5.49,10611
15353,"",3.299728,-66.926853,6.03,8203
15357,"",3.300717,-28.797075,5.93,7032
15371,"",3.303309,-62.506363,5.24,5895
15382,"",3.30614,-22.511118,4.86,5044
15383,"",3.306229,-0.930288,5.62,4755
15404,"",3.310482,50.222174,5.16,10919
15411,"",3.311429,-18.559794,5.72,6818
15416,"",3.312174,34.222653,4.85,4006
15444,"",3.318787,50.094966,5.05,10773
15457,"",3.322693,3.370198,4.84,5622
15474,"",3.325278,-21.757864,3.7,3744
15479,"",3.326363,-24.122902,5.63,3599
15510,"82 G. Eri",3.331944,-43.069784,4.26,5530
15514,"",3.332166,27.071134,5.91,5142
15520,"",3.333129,65.652292,4.74,11938
15547,"",3.338783,77.73474,5.44,7703
15549,"",3.338989,29.048458,4.47,3883
15557,"",3.340437,25.662739,6.14,4421
15585,"",3.345889,-26.606506,6.4,6114
15619,"",3.35189,3.67562,5.7,4920
15627,"",3.353784,21.147086,5.27,10773
15643,"",3.35667,-23.635135,5.5,5085
15648,"",3.357381,43.329651,4.96,8907
15655,"",3.359286,-47.776661,6.4,4871
15669,"",3.364577,49.070905,5.94,6421
15696,"",3.36997,27.607553,5.55,4664
15700,"",3.37119,-25.587802,6.36,9392
15737,"",3.379234,20.742069,5.1,4437
15770,"",3.386997,49.213269,5.32,10995
15776,"",3.38825,-7.794098,6.2,5557
15800,"",3.393418,0.910087,6.47,4569
15807,"",3.394164,4.882105,6.37,5162
15840,"",3.400636,-69.624606,6.14,6361
15850,"",3.402814,12.62959,6.03,4444
15861,"",3.405132,24.724063,5.5,4507
15863,"Mirphak",3.405378,49.86118,1.79,6365
15870,"",3.407255,20.803489,6.07,9976
15876,"",3.408249,33.535962,5.78,9546
15884,"",3.410057,-51.062657,6.5,9488
15890,"",3.411267,64.585996,5.13,NA
15900,"",3.413554,9.02887,3.61,5081
15968,"",3.426737,-69.336436,5.96,6659
15979,"",3.429966,53.921522,6.51,7229
15987,"",3.432177,-35.920885,6.39,8608
15988,"",3.432604,49.120757,6.09,10919
16015,"",3.436606,-41.63694,6.33,8876
16029,"",3.43959,-27.317479,5.93,4981
16042,"",3.443163,28.715087,6.47,5092
16083,"",3.45282,9.73268,3.73,11153
16095,"",3.455188,12.735289,6.29,9924
16112,"",3.459281,-35.681323,5.71,4349
16142,"",3.46693,-11.2866,5.74,4661
16147,"",3.467517,49.062866,4.99,11405
16156,"",3.469867,-35.853426,6.49,8254
16168,"",3.472416,33.807557,5.72,8939
16177,"",3.473216,60.255672,6.49,9339
16181,"",3.474046,22.804006,6.03,4946
16210,"",3.4812,49.848384,5.58,10480
16226,"",3.48439,3.248704,6.41,5312
16228,"",3.484482,59.94033,4.21,6640
16244,"",3.489456,49.508948,4.67,11554
16245,"",3.489558,-62.937527,4.71,6682
16252,"",3.490633,46.937868,6.21,8217
16263,"",3.493341,-12.674737,5.57,7946
16266,"",3.494205,-6.804458,6.01,4811
16281,"",3.49854,58.87875,4.55,6331
16285,"",3.498656,-42.634256,5.76,7738
16290,"",3.4997,-78.35185,5.68,4985
16292,"",3.500057,55.451808,5.09,9237
16303,"",3.503039,59.365947,6.14,8496
16310,"",3.503773,-41.369937,6.12,6331
16319,"",3.505387,71.863897,6.37,3115
16322,"",3.506797,11.336442,5.14,10215
16335,"",3.509579,47.995216,4.36,4213
16339,"",3.51026,-47.375125,5.98,8329
16340,"",3.510262,48.103596,5.82,10065
16341,"",3.510294,-5.075145,4.74,11434
16358,"",3.512617,6.188703,5.93,4942
16368,"",3.514359,-66.489714,5.81,10501
16369,"",3.514549,12.936678,4.14,4643
16424,"",3.524818,49.20977,6.29,8747
16425,"",3.525081,40.759934,6.5,7521
16447,"",3.530288,49.401093,6.41,8672
16449,"",3.531568,-25.614149,6.38,8298
16470,"",3.535721,48.023476,5.47,11709
16489,"",3.53882,84.91104,5.62,5066
16499,"",3.540631,46.056862,5.3,6738
16509,"",3.542992,-50.378646,5.67,4663
16511,"",3.543319,9.373438,5.76,10894
16516,"",3.54416,44.855759,6.42,9634
16518,"",3.544449,35.461729,5.91,11207
16531,"",3.547642,-61.016872,6.42,4779
16537,"",3.548848,-9.458262,3.72,5094
16587,"",3.558944,58.76524,6.45,7965
16591,"",3.559731,39.899478,5.79,8160
16599,"",3.560855,54.974857,5.98,8344
16602,"",3.561455,57.868725,6.37,6190
16611,"",3.563132,-21.632883,4.26,11871
16628,"",3.565776,-31.080114,6.2,6361
16641,"",3.568993,17.832828,6.14,5072
16664,"",3.574062,24.464393,5.95,8276
16672,"",3.575996,-31.874801,6.39,4153
16677,"",3.577075,-9.868261,6.25,9275
16695,"",3.5803,6.417691,6.49,5749
16697,"",3.581223,-25.582825,6.48,4878
16712,"",3.583617,60.041429,6.43,6577
16779,"",3.599235,-5.124954,6.49,4680
16780,"",3.599352,-11.193782,5.56,5021
16803,"",3.604837,-17.467064,5.24,12255
16826,"",3.608159,48.192634,4.32,10567
16827,"",3.608382,-78.323073,6.29,4576
16846,"",3.613136,0.587758,5.82,5085
16852,"",3.614551,0.401662,4.29,5987
16870,"",3.618244,-40.274545,4.57,4806
16924,"",3.629953,15.430552,6.4,7972
16938,"",3.633383,42.582843,6.41,10703
16974,"",3.638811,56.932713,6.29,11646
16989,"",3.641459,-7.391863,5.86,4888
17007,"",3.646575,-27.943054,6.01,9958
17026,"",3.650017,20.915765,6.5,8077
17027,"",3.65031,-5.62621,5.97,5008
17056,"",3.65697,75.739622,6.25,4902
17057,"",3.657057,-10.437278,6.19,4791
17058,"",3.657153,16.536685,6.18,4849
17086,"",3.660652,-3.39301,6.22,4772
17103,"",3.664201,3.056863,5.55,4987
17120,"",3.666547,-1.121226,6.12,4861
17136,"",3.669844,-15.226534,6.35,5094
17167,"",3.677315,-5.210706,5.53,13430
17181,"",3.67953,25.329492,6.11,8480
17203,"",3.685515,37.580198,5.55,10657
17214,"",3.687166,-11.802418,6.49,6837
17271,"",3.698609,43.514373,7.6,4578
17296,"",3.702594,63.216806,5.06,3638
17298,"",3.702743,-45.957888,6.5,6194
17304,"",3.704139,-31.938361,4.99,14147
17309,"",3.705263,19.700254,5.68,9774
17313,"",3.706291,33.965026,4.97,10354
17328,"",3.709084,-85.261964,6.4,9604
17342,"",3.711871,59.969391,5.74,3305
17351,"",3.713908,-37.313518,4.59,4505
17358,"",3.715416,47.787551,3.01,12560
17378,"",3.720806,-9.763395,3.52,5021
17395,"",3.726065,-10.485661,5.59,7674
17408,"",3.72978,19.665032,6.13,4861
17436,"",3.735104,-40.660289,6.45,4739
17437,"",3.735119,48.523656,6.06,3889
17440,"",3.736593,-64.806903,3.84,4606
17448,"",3.738648,32.288248,3.84,9237
17453,"",3.741167,20.928737,6.09,9164
17457,"",3.741808,-1.163091,5.24,11319
17460,"",3.742062,36.460103,5.6,8795
17464,"",3.742744,-54.274027,6.29,4783
17467,"",3.743085,35.855729,8.37,8017
17475,"",3.744697,46.099813,6.1,7265
17489,"",3.746726,24.28947,5.45,10083
